lead_id,campaign_id,created_on,source,status,est_value
1279,7,2024-06-04,events,new,29450.38
1280,15,2024-11-18,partner,new,4409.24
1281,3,2024-06-29,webinar,lost,16459.72
1282,1,2024-04-13,content,qualified,27308.67
1283,18,2023-10-24,webinar,new,28706.05
1284,10,2024-03-13,partner,lost,9532.12
1285,12,2024-02-16,outbound,lost,20486.45
1286,1,2024-10-27,outbound,new,7094.82
1287,4,2024-04-04,partner,qualified,29404.6
1288,9,2024-12-22,webinar,qualified,5970.75
1289,3,2023-09-19,events,won,13152.95
1290,20,2024-03-12,content,new,1743.35
1291,10,2023-07-21,content,lost,6045.0
1292,11,2024-09-28,content,qualified,8446.27
1293,6,2024-12-19,search,new,15291.76
1294,8,2024-12-19,webinar,new,15766.14
1295,13,2024-07-17,webinar,lost,29435.24
1296,15,2024-05-10,outbound,new,20548.54
1297,10,2024-11-12,partner,qualified,9912.52
1298,10,2024-05-31,content,lost,12566.5
1299,6,2024-06-07,content,new,5970.98
1300,13,2024-08-12,webinar,lost,24330.55
1301,4,2024-06-30,outbound,qualified,12577.35
1302,10,2024-07-15,webinar,lost,20775.56
1303,15,2024-10-03,search,new,22603.24
1304,24,2024-06-26,events,new,21894.75
1305,9,2024-08-08,outbound,lost,12051.79
1306,8,2024-08-22,events,lost,22475.91
1307,6,2024-07-01,webinar,new,1414.25
1308,9,2024-11-19,partner,qualified,22825.19
1309,17,2024-11-13,events,lost,29614.12
1310,7,2024-03-11,partner,won,13550.46
1311,15,2024-08-22,webinar,new,3081.95
1312,10,2024-02-18,partner,lost,5476.62
1313,21,2023-12-26,search,lost,20072.65
1314,12,2023-11-09,events,qualified,11239.06
1315,18,2024-08-21,partner,lost,14611.34
1316,21,2024-02-28,content,qualified,21911.31
1317,2,2024-12-10,partner,qualified,5612.26
1318,22,2024-08-15,outbound,new,25497.14
1319,14,2023-09-25,webinar,new,22438.37
1320,23,2024-11-21,outbound,lost,18464.24
1321,3,2024-01-07,events,qualified,3090.75
1322,21,2024-09-29,partner,won,4993.91
1323,21,2024-12-15,search,lost,7226.12
1324,4,2024-06-30,events,qualified,15352.89
1325,18,2023-10-20,outbound,qualified,28640.35
1326,5,2024-08-23,content,lost,5312.75
1327,13,2024-12-05,events,lost,1272.23
1328,2,2024-11-04,partner,won,29448.47
1329,4,2024-11-10,events,won,13853.48
1330,11,2024-10-28,webinar,won,12221.38
1331,10,2024-12-07,content,lost,19995.19
1332,12,2024-05-03,outbound,lost,9816.61
1333,2,2023-10-30,content,new,5982.81
1334,13,2024-06-14,partner,qualified,12129.6
1335,20,2024-10-13,outbound,qualified,24156.86
1336,15,2023-08-30,search,lost,10124.83
1337,14,2024-10-29,webinar,qualified,17603.52
1338,5,2024-12-02,events,qualified,7024.86
1339,19,2024-07-31,search,lost,21768.17
1340,24,2024-02-25,partner,won,25971.91
1341,13,2023-09-26,content,lost,2285.31
1342,17,2024-12-23,outbound,won,6928.93
1343,9,2024-05-02,partner,won,15281.91
1344,12,2024-06-18,webinar,lost,3903.19
1345,11,2023-07-06,content,new,3406.84
1346,6,2024-06-12,search,won,24271.32
1347,19,2024-11-23,outbound,lost,14061.87
1348,22,2024-11-06,partner,qualified,10537.78
1349,23,2024-08-23,search,lost,4610.07
1350,21,2024-12-16,search,won,28936.47
1351,21,2024-10-05,search,lost,25045.6
1352,23,2024-02-14,events,lost,3690.51
1353,22,2023-10-05,search,new,18160.07
1354,23,2024-04-07,content,lost,10558.45
1355,7,2024-10-25,events,new,5347.85
1356,6,2024-06-06,webinar,won,9542.65
1357,2,2024-11-07,outbound,new,13587.78
1358,9,2024-12-03,partner,lost,11368.6
1359,19,2024-12-05,events,lost,1540.96
1360,5,2024-12-05,search,new,24785.85
1361,6,2024-10-23,content,new,25855.65
1362,22,2023-10-06,outbound,qualified,1045.8
1363,10,2024-11-10,outbound,qualified,11882.77
1364,19,2024-09-30,outbound,qualified,28895.19
1365,16,2024-07-13,partner,lost,18949.58
1366,8,2024-12-11,search,qualified,6115.67
1367,14,2024-10-19,events,qualified,16228.77
1368,22,2024-10-19,outbound,new,13148.65
1369,24,2024-08-10,events,qualified,26709.36
1370,16,2024-10-28,content,qualified,14658.07
1371,19,2024-07-22,search,new,29634.44
1372,22,2024-10-26,partner,qualified,27007.48
1373,24,2024-03-04,content,lost,24291.66
1374,7,2024-08-11,webinar,lost,7889.77
1375,21,2024-11-21,webinar,qualified,17095.73
1376,19,2024-01-26,events,qualified,19574.08
1377,13,2024-10-29,events,won,1919.17
1378,7,2024-03-30,partner,new,10044.49
1379,18,2024-02-14,partner,lost,7656.43
1380,18,2024-11-25,events,lost,17668.12
1381,15,2024-08-23,content,new,5752.3
1382,15,2024-09-08,search,qualified,6868.56
1383,5,2023-07-18,search,lost,23456.34
1384,4,2024-08-06,search,qualified,28187.39
1385,6,2024-12-03,events,won,13583.7
1386,10,2023-09-18,partner,lost,12913.61
1387,7,2023-07-24,search,won,24565.22
1388,3,2024-10-15,partner,qualified,14669.03
1389,8,2024-03-01,outbound,new,3188.58
1390,12,2024-07-11,outbound,qualified,12984.73
1391,4,2023-10-20,outbound,qualified,12043.31
1392,19,2024-04-27,search,new,5903.4
1393,20,2023-10-23,events,new,27713.19
1394,24,2024-07-26,search,lost,11288.69
1395,7,2024-06-25,content,lost,17394.41
1396,12,2024-06-10,events,new,12369.86
1397,3,2024-03-10,content,qualified,13912.06
1398,6,2023-11-21,partner,won,27091.94
1399,18,2023-07-05,search,qualified,26123.79
1400,16,2024-11-14,content,new,11875.08
1401,15,2024-07-25,search,qualified,25232.42
1402,7,2024-09-24,content,new,2741.46
1403,2,2024-10-09,content,lost,21402.42
1404,9,2024-11-03,outbound,won,24407.73
1405,23,2024-06-20,events,new,4140.66
1406,3,2024-11-05,events,lost,13945.07
1407,18,2024-11-02,webinar,qualified,7167.4
1408,10,2024-06-28,outbound,new,14460.19
1409,11,2024-09-21,outbound,qualified,3028.37
1410,13,2024-08-27,events,lost,2292.58
1411,8,2024-11-16,content,lost,22864.8
1412,7,2024-05-21,content,qualified,23288.73
1413,13,2024-01-06,partner,lost,14459.24
1414,16,2024-01-07,content,new,15502.75
1415,9,2024-11-20,content,qualified,4699.73
1416,22,2023-09-19,partner,lost,28559.59
1417,18,2024-04-13,content,new,8293.22
1418,15,2023-12-31,events,new,16154.12
1419,24,2023-09-29,search,lost,13228.48
1420,24,2024-07-28,events,new,6827.81
1421,19,2023-12-04,search,won,17761.05
1422,9,2024-05-05,webinar,qualified,14933.42
1423,2,2024-11-27,outbound,lost,28689.02
1424,10,2024-01-02,partner,lost,25786.09
1425,5,2024-08-05,search,new,22850.75
1426,21,2023-11-06,content,qualified,13232.19
1427,3,2024-10-01,outbound,qualified,9240.21
1428,21,2024-08-17,webinar,new,13712.51
1429,3,2024-11-21,partner,qualified,5662.44
1430,12,2024-09-03,outbound,won,12327.51
1431,4,2024-07-24,search,lost,22769.34
1432,18,2024-09-27,search,lost,14843.11
1433,9,2024-12-29,events,qualified,20385.98
1434,4,2024-09-09,partner,new,13802.06
1435,13,2024-02-17,search,new,20675.89
1436,17,2024-01-30,content,won,24743.86
1437,15,2024-11-10,search,qualified,6330.72
1438,5,2023-12-24,events,new,22650.1
1439,11,2024-09-26,events,new,14448.27
1440,22,2024-09-29,webinar,new,563.54
1441,22,2024-07-16,search,new,27010.83
1442,23,2024-09-19,outbound,qualified,28747.55
1443,9,2024-12-11,events,won,21691.47
1444,4,2024-09-09,partner,new,4885.17
1445,9,2024-09-15,events,qualified,6494.68
1446,10,2023-10-30,content,lost,7144.93
1447,13,2024-10-07,search,new,14888.79
1448,7,2024-06-07,search,new,12884.39
1449,9,2024-12-13,search,won,28618.05
1450,21,2024-12-27,webinar,new,7473.23
1451,8,2023-11-01,partner,lost,1298.71
1452,24,2024-12-10,outbound,qualified,27428.11
1453,20,2024-04-09,outbound,lost,11526.21
1454,21,2024-06-20,events,won,6107.66
1455,18,2024-12-24,content,won,19399.49
1456,23,2024-12-01,partner,lost,12528.09
1457,16,2023-12-15,partner,new,22006.83
1458,20,2024-10-08,webinar,new,21573.48
1459,2,2024-05-28,outbound,new,20952.98
1460,9,2024-12-02,content,won,18827.41
1461,16,2023-10-04,partner,lost,17040.66
1462,18,2024-05-21,partner,qualified,12393.35
1463,8,2024-01-13,content,qualified,27020.37
1464,21,2024-10-04,content,new,10768.34
1465,4,2024-09-25,search,won,7355.52
1466,9,2024-07-09,partner,qualified,29243.43
1467,11,2024-09-11,outbound,qualified,28799.79
1468,6,2024-12-24,events,new,12714.08
1469,19,2023-10-31,partner,qualified,24080.16
1470,21,2023-11-12,events,lost,24561.27
1471,9,2023-10-25,outbound,qualified,19432.49
1472,19,2024-12-13,events,lost,3228.42
1473,9,2024-10-20,search,new,24799.31
1474,6,2024-10-22,webinar,lost,23646.19
1475,8,2024-10-09,events,new,15351.08
1476,20,2023-08-14,events,lost,11644.35
1477,9,2024-11-06,content,won,23002.35
1478,19,2023-09-10,outbound,new,21790.88
1479,13,2023-11-12,outbound,qualified,17718.31
1480,14,2024-03-16,webinar,won,6390.18
1481,2,2024-03-29,outbound,qualified,10274.89
1482,17,2024-02-27,events,lost,19524.9
1483,16,2023-08-04,search,new,21285.95
1484,21,2023-12-15,search,lost,6003.67
1485,23,2024-09-20,outbound,won,14379.36
1486,22,2024-11-08,content,new,20717.55
1487,8,2024-12-28,search,won,25880.69
1488,24,2024-09-03,content,new,18726.9
1489,22,2023-09-12,partner,won,23151.3
1490,20,2024-08-02,content,won,22861.37
1491,8,2024-05-02,content,new,16540.47
1492,14,2024-06-20,events,qualified,21709.19
1493,14,2024-12-11,search,new,5438.39
1494,23,2024-02-04,search,won,8914.92
1495,3,2024-03-01,outbound,lost,5940.26
1496,15,2024-02-05,search,new,1763.47
1497,2,2024-05-18,webinar,qualified,28482.7
1498,2,2023-11-16,outbound,new,1821.32
1499,14,2023-12-10,partner,qualified,25525.95
1500,17,2023-12-05,partner,new,1391.92
