payment_id,invoice_id,paid_on,amount,method,status
1259,1482,2024-11-21,18898.32,ach,settled
1260,1483,2024-12-17,18166.41,card,settled
1261,1484,2023-07-14,19589.66,wire,settled
1262,1485,2023-08-14,12310.97,wire,settled
1263,1486,2023-09-16,684.56,ach,settled
1264,1487,2023-10-16,3756.84,wire,settled
1265,1488,2024-01-05,14167.08,wire,settled
1266,1489,2024-03-16,6593.6,wire,settled
1267,1490,2024-08-07,31749.36,ach,settled
1268,1491,2024-09-22,13899.17,ach,settled
1269,1492,2024-11-20,11373.94,ach,settled
1270,1493,2024-12-08,7763.36,ach,settled
1271,1494,2023-07-18,7479.9,card,settled
1272,1496,2023-11-21,11560.71,wire,settled
1273,1497,2024-01-27,23427.54,wire,settled
1274,1498,2024-02-12,12307.05,card,settled
1275,1499,2024-04-29,11351.97,ach,settled
1276,1500,2024-06-15,1491.04,card,settled
1277,1501,2024-07-07,17802.0,ach,settled
1278,1503,2024-10-25,13778.93,wire,settled
1279,1504,2024-11-16,17841.63,wire,settled
1280,1506,2023-07-15,7398.17,ach,settled
1281,1507,2023-08-24,16304.11,wire,settled
1282,1509,2023-11-11,223.88,wire,settled
1283,1510,2023-12-28,16396.13,card,settled
1284,1511,2024-03-26,19941.48,card,settled
1285,1512,2024-04-13,12043.52,wire,settled
1286,1513,2024-05-24,11140.16,wire,settled
1287,1514,2024-06-09,17276.89,ach,settled
1288,1515,2024-07-21,1771.52,ach,settled
1289,1516,2024-08-23,24557.58,card,settled
1290,1517,2024-09-23,7777.59,ach,settled
1291,1519,2024-11-10,7435.7,wire,settled
1292,1520,2024-12-19,1564.71,ach,settled
1293,1521,2023-07-25,16726.73,ach,settled
1294,1522,2023-08-09,13258.33,card,settled
1295,1524,2023-10-05,6235.6,wire,settled
1296,1525,2023-11-13,10990.01,ach,settled
1297,1526,2023-12-26,16620.8,wire,settled
1298,1527,2024-01-14,18989.65,card,settled
1299,1529,2024-04-27,1236.92,wire,settled
1300,1530,2024-05-27,11363.83,ach,settled
1301,1532,2024-11-21,8045.73,ach,settled
1302,1534,2023-07-13,16369.84,ach,settled
1303,1535,2023-08-16,11096.87,wire,settled
1304,1536,2023-09-08,29751.56,ach,settled
1305,1537,2023-11-11,27046.13,card,settled
1306,1538,2023-12-17,24005.64,wire,settled
1307,1539,2024-02-26,10571.3,wire,settled
1308,1540,2024-03-30,11912.39,wire,settled
1309,1541,2024-04-13,30200.9,wire,settled
1310,1542,2024-05-25,19822.04,card,settled
1311,1544,2024-07-16,13924.28,ach,settled
1312,1547,2024-10-15,8012.69,ach,settled
1313,1548,2024-11-25,1151.42,wire,settled
1314,1549,2024-12-26,8642.22,ach,settled
1315,1550,2023-08-10,932.96,ach,settled
1316,1551,2023-09-15,23581.29,card,settled
1317,1552,2023-11-12,10160.0,ach,settled
1318,1553,2023-12-18,20379.33,ach,settled
1319,1554,2024-01-20,14656.24,card,settled
1320,1555,2024-04-13,4902.85,ach,settled
1321,1558,2024-07-20,12489.42,ach,settled
1322,1559,2024-08-16,302.86,card,settled
1323,1560,2024-11-06,18852.25,ach,settled
1324,1561,2023-07-20,29821.38,card,settled
1325,1562,2023-09-15,19875.5,card,settled
1326,1563,2023-10-10,14833.82,ach,settled
1327,1564,2023-11-25,29806.24,card,settled
1328,1566,2024-02-09,14136.94,card,settled
1329,1567,2024-05-27,19280.16,card,settled
1330,1568,2024-06-15,536.16,wire,settled
1331,1569,2024-08-28,1665.76,ach,settled
1332,1570,2024-10-25,6198.84,ach,settled
1333,1571,2024-11-14,526.67,card,settled
1334,1572,2024-12-24,3595.11,wire,settled
1335,1573,2023-08-13,8940.8,wire,settled
1336,1574,2023-09-17,10766.2,card,settled
1337,1575,2023-11-09,2522.88,ach,settled
1338,1576,2023-12-18,14815.76,ach,settled
1339,1577,2024-01-15,3059.43,wire,settled
1340,1578,2024-02-25,4943.25,wire,settled
1341,1579,2024-03-19,18865.75,wire,settled
1342,1580,2024-05-18,21383.1,ach,settled
1343,1581,2024-07-19,27442.66,ach,settled
1344,1582,2023-08-11,20302.18,card,settled
1345,1583,2023-10-07,7277.42,ach,settled
1346,1584,2023-11-28,28291.68,ach,settled
1347,1585,2023-12-23,28150.57,ach,settled
1348,1586,2024-03-11,10008.36,ach,settled
1349,1587,2024-04-26,9386.16,ach,settled
1350,1588,2024-05-15,11834.05,wire,settled
1351,1589,2024-06-23,4784.92,ach,settled
1352,1590,2024-07-14,389.56,card,settled
1353,1591,2024-10-09,5295.32,wire,settled
1354,1592,2024-11-19,5196.87,ach,settled
1355,1593,2024-12-15,18435.56,ach,settled
1356,1597,2023-10-25,26221.38,wire,settled
1357,1598,2023-12-12,6170.84,card,settled
1358,1599,2024-01-25,9116.06,card,settled
1359,1600,2024-03-17,31428.13,card,settled
1360,1601,2024-04-19,4860.96,card,settled
1361,1602,2024-07-19,8351.9,wire,settled
1362,1603,2024-08-12,7119.84,wire,settled
1363,1606,2024-11-12,3631.96,wire,settled
1364,1607,2024-12-22,3942.1,card,settled
1365,1608,2023-07-18,7375.98,card,settled
1366,1609,2023-08-20,10958.2,wire,settled
1367,1610,2023-10-23,2735.0,card,settled
1368,1611,2023-11-27,5413.4,card,settled
1369,1612,2023-12-21,13138.47,wire,settled
1370,1615,2024-05-25,4980.05,ach,settled
1371,1616,2024-06-10,14918.22,ach,settled
1372,1617,2024-07-29,14868.0,card,settled
1373,1618,2024-08-08,8401.89,wire,settled
1374,1619,2024-09-08,23680.44,ach,settled
1375,1620,2024-10-04,19513.98,card,settled
1376,1621,2024-12-27,9538.32,ach,settled
1377,1622,2023-07-12,5201.22,wire,settled
1378,1623,2023-08-23,4942.68,wire,settled
1379,1624,2023-09-22,22916.22,card,settled
1380,1625,2023-11-12,2396.12,card,settled
1381,1627,2024-04-15,15570.56,ach,settled
1382,1628,2024-06-16,6910.75,ach,settled
1383,1630,2024-08-13,275.06,wire,settled
1384,1631,2024-09-30,8118.12,card,settled
1385,1632,2024-10-15,14469.11,card,settled
1386,1633,2024-11-25,11740.36,wire,settled
1387,1634,2024-12-29,3450.34,wire,settled
1388,1635,2023-07-21,6338.55,wire,settled
1389,1636,2023-08-18,20363.29,card,settled
1390,1637,2023-09-16,1529.84,ach,settled
1391,1638,2023-10-09,7815.66,card,settled
1392,1639,2024-05-04,17626.56,wire,settled
1393,1641,2024-07-11,12353.53,card,settled
1394,1643,2024-12-17,17661.08,ach,settled
1395,1644,2023-07-07,8671.5,ach,settled
1396,1645,2023-08-19,6156.76,ach,settled
1397,1646,2023-10-25,13472.04,wire,settled
1398,1648,2023-12-15,9698.15,wire,settled
1399,1650,2024-02-15,2434.77,ach,settled
1400,1651,2024-03-13,23864.88,card,settled
1401,1653,2024-06-06,12860.26,wire,settled
1402,1655,2024-08-26,11418.24,card,settled
1403,1656,2024-11-26,1149.57,ach,settled
1404,1658,2023-07-27,5154.88,card,settled
1405,1659,2023-09-11,1717.05,wire,settled
1406,1660,2023-10-10,5729.13,ach,settled
1407,1661,2023-12-08,11539.65,wire,settled
1408,1662,2024-02-29,37796.3,ach,settled
1409,1663,2024-03-15,1172.55,ach,settled
1410,1664,2024-04-13,7827.78,ach,settled
1411,1665,2024-06-05,11330.76,wire,settled
1412,1666,2024-07-10,4971.76,ach,settled
1413,1667,2023-07-20,11169.05,card,settled
1414,1668,2023-08-11,13917.76,card,settled
1415,1669,2023-09-13,1365.98,ach,settled
1416,1670,2023-11-23,7790.04,card,settled
1417,1671,2023-12-26,869.89,card,settled
1418,1672,2024-01-19,9816.75,wire,settled
1419,1673,2024-02-07,16228.8,ach,settled
1420,1677,2024-07-14,966.88,ach,settled
1421,1678,2024-08-10,10066.9,card,settled
1422,1679,2024-09-09,5465.4,card,settled
1423,1680,2024-10-22,12042.12,wire,settled
1424,1681,2024-11-20,3111.48,wire,settled
1425,1685,2023-09-05,17921.87,card,settled
1426,1686,2023-11-09,1679.74,ach,settled
1427,1687,2023-12-18,11574.85,wire,settled
1428,1689,2024-03-25,3752.44,card,settled
1429,1690,2024-04-25,3281.18,ach,settled
1430,1691,2024-05-16,28866.69,card,settled
1431,1693,2024-07-06,1837.74,card,settled
1432,1694,2024-08-14,14226.18,card,settled
1433,1695,2024-10-25,16246.68,wire,settled
1434,1696,2024-12-13,573.06,ach,settled
1435,1698,2023-10-12,11943.24,ach,settled
1436,1699,2023-11-09,2080.62,card,settled
1437,1700,2024-02-26,16950.17,card,settled
1438,1702,2024-04-06,20725.96,wire,settled
1439,1703,2024-05-26,655.68,wire,settled
1440,1707,2024-09-17,9462.3,card,settled
1441,1708,2024-10-20,24005.98,ach,settled
1442,1709,2024-12-15,10448.95,ach,settled
1443,1710,2023-07-29,9305.04,ach,settled
1444,1711,2023-08-05,11807.43,ach,settled
1445,1712,2023-09-29,4981.06,wire,settled
1446,1713,2023-11-16,13024.98,wire,settled
1447,1714,2024-03-14,36842.17,wire,settled
1448,1715,2024-04-12,7301.73,ach,settled
1449,1716,2024-05-18,11892.12,wire,settled
1450,1717,2024-06-10,15785.44,wire,settled
1451,1718,2024-07-06,23226.43,wire,settled
1452,1719,2024-10-08,27901.58,wire,settled
1453,1721,2023-07-11,1734.24,ach,settled
1454,1722,2023-08-15,13494.42,card,settled
1455,1723,2023-09-17,13730.21,ach,settled
1456,1724,2023-10-25,28272.3,wire,settled
1457,1725,2023-12-19,17426.39,wire,settled
1458,1726,2024-01-07,15852.06,wire,settled
1459,1727,2024-02-11,13966.97,wire,settled
1460,1728,2024-04-22,31870.18,card,settled
1461,1729,2024-05-06,16320.1,card,settled
1462,1730,2024-06-22,10847.55,card,settled
1463,1731,2024-07-13,4823.76,card,settled
1464,1732,2024-09-09,4992.32,card,settled
1465,1733,2024-10-24,10395.83,ach,settled
1466,1734,2024-11-08,9724.06,card,settled
1467,1735,2024-12-14,15181.0,card,settled
1468,1737,2023-08-20,6241.29,wire,settled
1469,1739,2023-11-24,5035.54,card,settled
1470,1741,2024-01-22,10866.2,ach,settled
1471,1742,2024-02-12,8317.08,card,settled
1472,1743,2024-03-16,24506.96,card,settled
1473,1744,2024-05-18,23614.11,wire,settled
1474,1745,2024-06-13,13168.18,ach,settled
1475,1746,2024-07-26,12867.78,wire,settled
1476,1747,2024-08-06,13156.38,card,settled
1477,1748,2024-09-15,15484.16,wire,settled
1478,1749,2024-11-08,1997.0,card,settled
1479,1750,2024-12-28,7230.3,card,settled
1480,1751,2023-07-13,1765.56,wire,settled
1481,1752,2023-08-18,17441.68,wire,settled
1482,1753,2023-10-23,16395.83,wire,settled
1483,1754,2023-12-21,7286.62,card,settled
1484,1755,2024-03-11,2025.15,wire,settled
1485,1756,2024-04-26,332.58,card,settled
1486,1757,2024-05-13,2161.38,wire,settled
1487,1759,2024-07-23,11982.28,card,settled
1488,1760,2024-08-23,4131.61,wire,settled
1489,1761,2024-10-19,18682.41,wire,settled
1490,1762,2024-11-21,21832.06,card,settled
1491,1764,2023-07-12,4268.04,ach,settled
1492,1765,2023-08-23,2096.64,wire,settled
1493,1766,2023-09-27,2765.04,ach,settled
1494,1767,2023-10-12,2010.04,card,settled
1495,1768,2023-11-08,1684.44,ach,settled
1496,1769,2023-12-11,6871.28,wire,settled
1497,1770,2024-02-28,4136.67,card,settled
1498,1771,2024-03-18,3398.28,ach,settled
1499,1772,2024-04-18,33312.3,card,settled
1500,1773,2024-05-11,10709.0,card,settled
