line_id,invoice_id,description,quantity,unit_price,line_total
1356,677,subscription,6,340.68,2044.08
1357,678,usage overage,8,327.45,2619.6
1358,679,support plan,1,1213.76,1213.76
1359,679,add-on seats,9,1494.49,13450.41
1360,680,subscription,4,880.21,3520.84
1361,680,add-on seats,4,593.0,2372.0
1362,681,support plan,4,1063.31,4253.24
1363,681,add-on seats,7,1324.22,9269.54
1364,681,usage overage,4,223.77,895.08
1365,682,usage overage,6,621.13,3726.78
1366,683,support plan,7,336.43,2355.01
1367,683,add-on seats,9,1583.51,14251.59
1368,683,add-on seats,6,912.96,5477.76
1369,684,add-on seats,6,1320.13,7920.78
1370,685,subscription,2,1193.21,2386.42
1371,686,onboarding services,1,1307.68,1307.68
1372,686,onboarding services,2,1197.23,2394.46
1373,686,add-on seats,10,743.51,7435.1
1374,687,onboarding services,8,219.08,1752.64
1375,687,add-on seats,2,508.88,1017.76
1376,687,onboarding services,10,1359.75,13597.5
1377,688,add-on seats,9,1101.22,9910.98
1378,689,support plan,8,185.03,1480.24
1379,689,onboarding services,3,607.41,1822.23
1380,689,support plan,5,801.68,4008.4
1381,690,support plan,9,986.24,8876.16
1382,690,onboarding services,3,188.75,566.25
1383,690,usage overage,8,1135.16,9081.28
1384,691,add-on seats,1,1287.44,1287.44
1385,691,add-on seats,6,1742.55,10455.3
1386,691,subscription,10,1322.57,13225.7
1387,692,add-on seats,2,1406.24,2812.48
1388,692,add-on seats,1,1636.71,1636.71
1389,693,onboarding services,10,482.43,4824.3
1390,693,add-on seats,3,512.69,1538.07
1391,693,add-on seats,10,385.16,3851.6
1392,694,add-on seats,7,549.83,3848.81
1393,694,subscription,4,840.0,3360.0
1394,695,support plan,4,278.84,1115.36
1395,695,subscription,1,1413.75,1413.75
1396,696,onboarding services,6,1282.3,7693.8
1397,696,subscription,6,727.83,4366.98
1398,697,usage overage,8,685.12,5480.96
1399,698,add-on seats,2,286.51,573.02
1400,698,onboarding services,1,1207.62,1207.62
1401,699,add-on seats,2,553.79,1107.58
1402,699,add-on seats,3,588.26,1764.78
1403,699,subscription,8,1744.97,13959.76
1404,700,subscription,1,1467.61,1467.61
1405,700,usage overage,6,606.14,3636.84
1406,700,add-on seats,6,462.87,2777.22
1407,701,add-on seats,2,625.11,1250.22
1408,701,usage overage,5,1321.61,6608.05
1409,702,usage overage,7,879.15,6154.05
1410,702,subscription,8,1413.12,11304.96
1411,702,onboarding services,9,824.41,7419.69
1412,703,support plan,9,1394.27,12548.43
1413,703,usage overage,4,176.18,704.72
1414,704,onboarding services,8,841.2,6729.6
1415,705,usage overage,3,1632.95,4898.85
1416,705,add-on seats,9,1357.1,12213.9
1417,705,onboarding services,6,1679.69,10078.14
1418,706,add-on seats,1,1112.57,1112.57
1419,706,usage overage,10,105.27,1052.7
1420,706,usage overage,5,491.27,2456.35
1421,707,support plan,3,954.18,2862.54
1422,707,add-on seats,4,1052.01,4208.04
1423,707,subscription,6,1669.25,10015.5
1424,708,add-on seats,5,1731.5,8657.5
1425,708,onboarding services,1,405.69,405.69
1426,709,add-on seats,5,1267.23,6336.15
1427,710,usage overage,3,1424.94,4274.82
1428,710,subscription,7,327.97,2295.79
1429,711,onboarding services,1,1139.25,1139.25
1430,711,usage overage,4,844.79,3379.16
1431,712,subscription,6,1189.65,7137.9
1432,713,usage overage,7,1073.67,7515.69
1433,713,usage overage,2,1235.99,2471.98
1434,714,onboarding services,6,790.33,4741.98
1435,714,support plan,4,86.8,347.2
1436,714,subscription,6,390.96,2345.76
1437,715,onboarding services,4,337.69,1350.76
1438,715,support plan,6,1015.26,6091.56
1439,715,usage overage,10,1351.53,13515.3
1440,716,onboarding services,3,521.46,1564.38
1441,716,add-on seats,6,87.54,525.24
1442,716,usage overage,5,466.88,2334.4
1443,717,support plan,6,455.08,2730.48
1444,718,add-on seats,9,1148.21,10333.89
1445,719,usage overage,6,122.85,737.1
1446,719,onboarding services,1,707.62,707.62
1447,720,support plan,9,1316.54,11848.86
1448,720,usage overage,8,674.71,5397.68
1449,721,support plan,9,1600.07,14400.63
1450,721,subscription,3,1244.77,3734.31
1451,721,add-on seats,6,826.85,4961.1
1452,722,support plan,3,1416.19,4248.57
1453,723,subscription,8,1461.23,11689.84
1454,723,add-on seats,6,1052.73,6316.38
1455,724,support plan,9,331.43,2982.87
1456,725,usage overage,2,655.49,1310.98
1457,725,onboarding services,5,211.59,1057.95
1458,725,subscription,4,1094.73,4378.92
1459,726,subscription,8,1280.87,10246.96
1460,727,usage overage,8,360.86,2886.88
1461,727,add-on seats,9,738.94,6650.46
1462,728,onboarding services,6,1298.73,7792.38
1463,729,subscription,6,1740.91,10445.46
1464,729,support plan,10,776.42,7764.2
1465,729,usage overage,10,165.76,1657.6
1466,730,add-on seats,3,1684.56,5053.68
1467,731,add-on seats,7,249.73,1748.11
1468,731,support plan,5,1406.07,7030.35
1469,732,usage overage,3,1341.94,4025.82
1470,732,onboarding services,3,157.83,473.49
1471,733,subscription,9,785.92,7073.28
1472,733,subscription,1,1455.03,1455.03
1473,733,usage overage,5,1444.15,7220.75
1474,734,subscription,3,1714.55,5143.65
1475,734,support plan,9,68.19,613.71
1476,735,subscription,1,1508.26,1508.26
1477,736,subscription,3,558.33,1674.99
1478,736,onboarding services,1,196.93,196.93
1479,736,support plan,1,117.51,117.51
1480,737,onboarding services,10,1619.64,16196.4
1481,737,onboarding services,1,495.07,495.07
1482,737,onboarding services,8,1028.58,8228.64
1483,738,onboarding services,8,1606.17,12849.36
1484,738,subscription,9,974.08,8766.72
1485,739,usage overage,5,1158.76,5793.8
1486,740,onboarding services,10,590.79,5907.9
1487,741,usage overage,6,896.69,5380.14
1488,741,support plan,9,1115.85,10042.65
1489,742,usage overage,5,544.28,2721.4
1490,742,usage overage,5,1633.97,8169.85
1491,743,subscription,2,882.03,1764.06
1492,743,usage overage,2,1064.2,2128.4
1493,744,subscription,10,1318.03,13180.3
1494,744,add-on seats,4,105.76,423.04
1495,744,support plan,1,1000.47,1000.47
1496,745,add-on seats,4,997.56,3990.24
1497,745,onboarding services,7,1413.37,9893.59
1498,745,add-on seats,10,1580.0,15800.0
1499,746,support plan,10,135.05,1350.5
1500,747,support plan,3,533.39,1600.17
