payment_id,invoice_id,paid_on,amount,method,status
1261,1449,2023-09-17,28012.32,ach,settled
1262,1450,2023-10-11,7811.24,card,settled
1263,1451,2023-12-09,9261.83,card,settled
1264,1452,2024-01-16,9988.05,ach,settled
1265,1454,2024-04-07,2932.12,ach,settled
1266,1455,2024-06-18,2681.26,ach,settled
1267,1456,2024-07-16,3427.88,card,settled
1268,1457,2024-08-29,5715.8,ach,settled
1269,1458,2024-09-08,812.08,wire,settled
1270,1460,2024-12-25,20707.96,wire,settled
1271,1461,2023-07-09,1314.4,card,settled
1272,1462,2023-10-30,8079.28,card,settled
1273,1463,2023-11-15,11729.2,card,settled
1274,1464,2023-12-15,2056.23,ach,settled
1275,1465,2024-01-29,8728.14,card,settled
1276,1467,2024-04-21,10665.89,ach,settled
1277,1469,2024-07-16,7396.2,wire,settled
1278,1470,2024-08-24,15247.76,ach,settled
1279,1473,2024-12-26,232.97,wire,settled
1280,1474,2023-07-25,1733.95,ach,settled
1281,1475,2023-08-26,10750.0,ach,settled
1282,1476,2023-09-09,9629.28,ach,settled
1283,1477,2023-10-14,2330.34,wire,settled
1284,1478,2023-11-13,8818.74,wire,settled
1285,1479,2024-03-20,6935.6,ach,settled
1286,1480,2024-04-16,6220.28,wire,settled
1287,1481,2024-08-24,11361.56,card,settled
1288,1483,2024-10-08,3317.28,ach,settled
1289,1484,2024-11-04,12383.2,card,settled
1290,1485,2024-12-23,4791.85,card,settled
1291,1486,2023-09-10,5273.53,card,settled
1292,1487,2023-10-18,26471.58,wire,settled
1293,1488,2024-01-13,8513.72,ach,settled
1294,1490,2024-04-25,5644.94,wire,settled
1295,1492,2024-06-21,2160.38,wire,settled
1296,1493,2024-07-15,3396.09,card,settled
1297,1494,2024-08-12,6468.56,wire,settled
1298,1495,2024-10-08,12500.74,ach,settled
1299,1496,2024-11-27,6118.88,wire,settled
1300,1497,2024-12-20,22555.78,ach,settled
1301,1498,2023-07-08,10172.61,wire,settled
1302,1499,2023-09-11,11668.58,ach,settled
1303,1500,2023-10-14,21731.4,ach,settled
1304,1502,2023-12-06,17519.8,card,settled
1305,1503,2024-01-08,5831.17,ach,settled
1306,1504,2024-02-06,11395.32,card,settled
1307,1505,2024-03-15,8219.79,wire,settled
1308,1506,2024-04-25,20099.84,ach,settled
1309,1507,2024-05-18,23282.17,card,settled
1310,1508,2024-07-24,9464.63,ach,settled
1311,1509,2024-08-07,11228.15,card,settled
1312,1510,2024-11-17,7478.26,wire,settled
1313,1511,2024-12-24,17777.0,ach,settled
1314,1512,2023-08-28,12665.92,card,settled
1315,1513,2023-09-26,9497.26,card,settled
1316,1514,2023-10-13,5939.24,card,settled
1317,1515,2024-02-25,7914.83,card,settled
1318,1516,2024-03-28,7074.78,card,settled
1319,1517,2024-05-20,17149.44,ach,settled
1320,1518,2024-06-10,391.44,wire,settled
1321,1519,2024-07-25,10556.13,wire,settled
1322,1520,2024-08-17,836.44,wire,settled
1323,1521,2024-11-07,4538.34,wire,settled
1324,1522,2024-12-23,437.46,ach,settled
1325,1523,2023-09-25,16333.74,ach,settled
1326,1524,2023-10-18,8327.86,card,settled
1327,1525,2023-11-17,19332.2,card,settled
1328,1526,2023-12-15,18222.65,wire,settled
1329,1527,2024-01-15,23654.37,wire,settled
1330,1528,2024-02-15,1973.3,ach,settled
1331,1529,2024-04-18,6200.51,card,settled
1332,1530,2024-06-21,6158.34,wire,settled
1333,1531,2024-07-18,2582.7,wire,settled
1334,1532,2024-08-08,5994.32,ach,settled
1335,1533,2024-11-23,8693.87,wire,settled
1336,1535,2023-09-12,7477.44,card,settled
1337,1536,2023-10-14,8706.11,wire,settled
1338,1537,2023-12-22,9600.0,wire,settled
1339,1538,2024-01-10,4091.99,wire,settled
1340,1539,2024-02-28,17519.08,ach,settled
1341,1540,2024-03-27,6905.98,card,settled
1342,1541,2024-04-12,2845.08,wire,settled
1343,1542,2024-05-19,22934.24,card,settled
1344,1543,2024-06-07,22476.29,wire,settled
1345,1544,2024-07-16,4254.43,ach,settled
1346,1545,2024-08-11,7864.83,card,settled
1347,1546,2024-09-10,3116.1,card,settled
1348,1547,2024-10-20,7892.85,wire,settled
1349,1548,2024-12-08,24863.47,card,settled
1350,1549,2023-07-16,9812.07,card,settled
1351,1550,2023-08-13,4380.6,ach,settled
1352,1551,2023-09-16,14596.07,card,settled
1353,1552,2023-10-19,9837.72,wire,settled
1354,1554,2024-02-19,9108.68,wire,settled
1355,1556,2024-07-09,10833.26,ach,settled
1356,1557,2024-09-22,21780.2,ach,settled
1357,1558,2023-08-12,24116.7,card,settled
1358,1560,2023-10-28,17295.42,card,settled
1359,1561,2023-11-06,2554.84,ach,settled
1360,1562,2023-12-20,20476.26,card,settled
1361,1564,2024-02-07,1454.87,card,settled
1362,1565,2024-03-11,3204.8,wire,settled
1363,1566,2024-04-13,11768.8,card,settled
1364,1568,2024-07-16,9352.44,ach,settled
1365,1569,2024-09-13,5674.01,ach,settled
1366,1570,2024-10-13,9621.28,card,settled
1367,1572,2024-12-06,4444.8,card,settled
1368,1574,2023-08-17,12249.3,ach,settled
1369,1575,2023-09-10,5629.92,card,settled
1370,1577,2024-02-10,5529.26,ach,settled
1371,1579,2024-04-15,2777.34,card,settled
1372,1580,2024-05-27,15395.76,card,settled
1373,1581,2024-07-24,20457.65,wire,settled
1374,1582,2024-08-08,8987.94,card,settled
1375,1585,2024-12-16,840.1,card,settled
1376,1586,2023-09-21,569.22,card,settled
1377,1587,2023-10-19,11434.47,wire,settled
1378,1588,2023-12-27,14749.06,wire,settled
1379,1589,2024-01-21,3915.63,ach,settled
1380,1590,2024-02-16,2347.35,card,settled
1381,1592,2024-05-23,8340.96,ach,settled
1382,1593,2024-06-19,6440.84,card,settled
1383,1594,2024-07-28,14095.11,card,settled
1384,1595,2024-08-17,5992.85,card,settled
1385,1596,2024-09-17,8422.2,ach,settled
1386,1597,2024-10-19,6534.62,ach,settled
1387,1598,2024-11-28,22850.69,card,settled
1388,1599,2023-07-11,15987.65,wire,settled
1389,1600,2023-09-21,1853.66,card,settled
1390,1601,2023-10-22,1544.4,ach,settled
1391,1603,2023-12-06,4448.5,ach,settled
1392,1604,2024-02-22,6068.12,ach,settled
1393,1605,2024-03-06,5708.19,ach,settled
1394,1608,2024-08-20,2294.67,wire,settled
1395,1609,2024-10-24,14514.23,card,settled
1396,1610,2024-12-26,10668.38,wire,settled
1397,1612,2023-09-07,6291.68,card,settled
1398,1613,2023-10-09,15347.2,wire,settled
1399,1614,2023-11-26,24750.52,card,settled
1400,1615,2023-12-17,20939.24,card,settled
1401,1616,2024-03-14,5562.88,card,settled
1402,1617,2024-04-05,4524.93,ach,settled
1403,1619,2024-07-11,5989.76,ach,settled
1404,1620,2024-08-09,12299.43,card,settled
1405,1621,2024-09-28,11174.42,wire,settled
1406,1622,2024-10-15,19018.65,wire,settled
1407,1623,2024-12-17,7369.42,wire,settled
1408,1624,2023-08-28,880.23,card,settled
1409,1625,2023-09-24,13579.38,card,settled
1410,1626,2023-10-24,3194.19,ach,settled
1411,1627,2023-11-23,6714.33,wire,settled
1412,1628,2023-12-22,2369.59,wire,settled
1413,1629,2024-01-29,6500.56,wire,settled
1414,1630,2024-02-20,646.62,card,settled
1415,1631,2024-03-27,13779.97,wire,settled
1416,1632,2024-04-06,27188.64,card,settled
1417,1633,2024-06-15,24160.94,card,settled
1418,1635,2024-08-11,11138.71,wire,settled
1419,1636,2024-09-13,6843.83,wire,settled
1420,1637,2024-10-17,14017.98,card,settled
1421,1638,2024-11-25,1212.45,wire,settled
1422,1639,2024-12-12,12614.79,ach,settled
1423,1640,2023-07-20,9927.71,wire,settled
1424,1641,2023-08-22,16162.59,card,settled
1425,1642,2023-09-14,7032.93,wire,settled
1426,1643,2023-10-24,13437.28,wire,settled
1427,1644,2023-12-23,5277.73,ach,settled
1428,1645,2024-01-22,2293.6,card,settled
1429,1646,2024-02-26,6492.96,wire,settled
1430,1647,2024-03-07,6851.6,ach,settled
1431,1648,2024-05-17,1796.67,ach,settled
1432,1649,2024-06-16,1245.31,wire,settled
1433,1651,2024-08-18,8586.12,card,settled
1434,1652,2024-09-06,13249.89,card,settled
1435,1653,2024-11-10,5988.94,card,settled
1436,1654,2023-07-06,8582.76,ach,settled
1437,1655,2023-08-15,17347.62,wire,settled
1438,1657,2023-10-10,8450.07,card,settled
1439,1658,2023-11-27,2129.47,card,settled
1440,1659,2023-12-14,14798.8,wire,settled
1441,1660,2024-03-12,21954.7,ach,settled
1442,1661,2024-04-18,2253.62,ach,settled
1443,1662,2024-05-28,1667.82,ach,settled
1444,1663,2024-07-26,11909.51,ach,settled
1445,1664,2024-08-26,2596.9,ach,settled
1446,1665,2024-09-07,1841.8,wire,settled
1447,1667,2024-11-06,488.58,ach,settled
1448,1668,2023-07-11,15086.7,card,settled
1449,1669,2023-08-21,1411.75,wire,settled
1450,1673,2024-02-06,3534.42,ach,settled
1451,1674,2024-03-15,14075.5,card,settled
1452,1675,2024-04-07,8741.27,wire,settled
1453,1676,2024-05-29,6050.92,wire,settled
1454,1677,2024-06-22,7373.52,wire,settled
1455,1678,2024-09-25,386.69,ach,settled
1456,1679,2024-11-07,19839.14,card,settled
1457,1680,2024-12-15,10004.19,wire,settled
1458,1681,2023-07-13,206.72,ach,settled
1459,1682,2023-08-28,3869.23,wire,settled
1460,1683,2023-09-15,11366.0,ach,settled
1461,1684,2023-10-04,6250.3,ach,settled
1462,1686,2024-03-22,12035.52,ach,settled
1463,1687,2024-05-07,782.82,card,settled
1464,1688,2024-07-08,12859.04,ach,settled
1465,1689,2024-09-23,8682.18,ach,settled
1466,1690,2024-11-08,19591.32,card,settled
1467,1691,2024-12-17,12435.48,wire,settled
1468,1692,2023-08-15,8318.46,ach,settled
1469,1696,2024-02-29,5288.08,card,settled
1470,1697,2024-04-13,13134.88,card,settled
1471,1699,2024-07-27,16739.44,ach,settled
1472,1700,2024-08-21,7530.06,card,settled
1473,1701,2024-09-12,5759.52,ach,settled
1474,1704,2023-12-14,5661.68,wire,settled
1475,1705,2024-01-24,4727.02,ach,settled
1476,1707,2024-05-12,1850.76,card,settled
1477,1708,2024-06-05,18588.0,ach,settled
1478,1709,2024-08-18,5269.31,ach,settled
1479,1710,2024-09-05,25486.15,wire,settled
1480,1711,2024-10-14,3710.52,card,settled
1481,1713,2023-07-09,9723.36,wire,settled
1482,1715,2023-10-19,11455.66,ach,settled
1483,1718,2024-02-08,8345.13,wire,settled
1484,1719,2024-03-07,21754.31,wire,settled
1485,1721,2024-06-15,1152.78,card,settled
1486,1723,2024-10-13,10789.42,ach,settled
1487,1724,2024-11-16,646.91,ach,settled
1488,1725,2024-12-19,17945.34,wire,settled
1489,1726,2023-08-28,1795.58,card,settled
1490,1727,2023-10-09,32251.28,card,settled
1491,1728,2023-11-16,16031.69,ach,settled
1492,1729,2024-02-13,3346.16,ach,settled
1493,1730,2024-03-28,1431.01,ach,settled
1494,1731,2024-05-26,17741.83,wire,settled
1495,1732,2024-08-04,3257.82,ach,settled
1496,1733,2024-09-11,1845.35,wire,settled
1497,1734,2024-11-17,3778.2,ach,settled
1498,1735,2024-12-21,20501.28,card,settled
1499,1736,2023-09-17,3169.55,wire,settled
1500,1737,2023-12-24,399.9,wire,settled
