expense_id,incurred_on,department,category,amount,description
1121,2024-04-21,Product,cloud,2052.32,cloud overage
1122,2023-09-28,Product,office,1499.84,conference travel
1123,2024-07-21,Engineering,software,1413.11,conference travel
1124,2024-08-08,Sales,events,2955.2,client dinner
1125,2024-04-24,Sales,training,2825.45,job board
1126,2024-05-23,Engineering,software,2288.05,conference travel
1127,2024-09-28,Engineering,office,105.62,job board
1128,2023-12-20,Support,recruiting,1638.21,conference travel
1129,2023-10-19,Marketing,events,2754.53,conference travel
1130,2024-12-05,Product,events,3931.12,laptop
1131,2024-06-19,Engineering,software,3992.52,job board
1132,2024-02-01,People,office,3027.64,conference travel
1133,2023-08-17,Marketing,software,2226.54,conference travel
1134,2024-07-28,Marketing,training,3319.25,training course
1135,2024-02-12,Sales,software,2264.01,laptop
1136,2024-03-23,Finance,software,1528.75,training course
1137,2023-09-04,Operations,recruiting,1104.02,training course
1138,2023-09-19,Marketing,cloud,303.73,laptop
1139,2024-02-04,People,office,1749.48,training course
1140,2024-12-04,Sales,events,491.98,cloud overage
1141,2024-06-18,Finance,travel,1722.92,job board
1142,2024-03-11,Marketing,training,856.5,conference travel
1143,2024-02-03,People,office,157.97,training course
1144,2023-12-16,Finance,office,593.1,laptop
1145,2023-10-07,People,events,3540.21,conference travel
1146,2024-09-28,People,training,3919.86,job board
1147,2023-12-24,Operations,travel,2282.32,cloud overage
1148,2023-11-10,Engineering,training,813.85,laptop
1149,2024-07-22,Engineering,travel,1669.31,training course
1150,2023-07-06,Engineering,recruiting,166.07,cloud overage
1151,2024-01-14,Finance,recruiting,2898.39,job board
1152,2024-04-12,Engineering,office,465.6,training course
1153,2024-07-09,Support,travel,406.94,job board
1154,2023-11-16,Engineering,recruiting,85.73,cloud overage
1155,2024-12-16,Support,recruiting,977.51,job board
1156,2024-07-29,Sales,software,893.3,training course
1157,2024-04-04,Sales,office,3799.98,team offsite
1158,2024-11-04,Engineering,cloud,2874.6,cloud overage
1159,2024-03-16,Marketing,training,2339.84,cloud overage
1160,2023-07-30,Sales,travel,3786.9,conference travel
1161,2023-07-26,People,cloud,1030.79,training course
1162,2023-07-29,Marketing,travel,459.94,job board
1163,2023-12-24,Support,cloud,1197.61,laptop
1164,2023-10-20,Engineering,training,1642.01,team offsite
1165,2024-08-23,Operations,training,2378.7,conference travel
1166,2023-10-03,Engineering,events,2351.56,team offsite
1167,2024-04-20,Operations,software,2034.43,cloud overage
1168,2023-09-02,Sales,recruiting,1612.45,team offsite
1169,2024-09-03,Sales,recruiting,3531.19,client dinner
1170,2023-10-07,Product,training,2363.2,team offsite
1171,2024-05-30,Support,events,2444.34,cloud overage
1172,2023-10-05,Finance,training,2876.39,client dinner
1173,2024-02-06,Operations,events,2722.45,client dinner
1174,2024-07-29,Marketing,travel,3025.09,client dinner
1175,2023-08-04,Product,travel,3954.79,training course
1176,2024-12-09,Operations,events,2488.59,conference travel
1177,2024-11-01,Engineering,training,1609.33,client dinner
1178,2024-06-22,Operations,cloud,2355.31,team offsite
1179,2024-03-17,Operations,software,671.09,team offsite
1180,2024-10-19,People,travel,3347.77,conference travel
1181,2024-04-29,People,software,1921.19,training course
1182,2023-08-28,Engineering,recruiting,2618.76,training course
1183,2024-06-09,People,travel,420.73,team offsite
1184,2024-07-22,Engineering,office,860.62,team offsite
1185,2024-01-19,Engineering,travel,1659.83,client dinner
1186,2024-12-25,Marketing,software,2149.15,team offsite
1187,2024-01-31,Operations,software,2890.48,client dinner
1188,2024-09-21,People,travel,3459.43,client dinner
1189,2024-06-25,People,training,2167.41,conference travel
1190,2024-09-13,People,recruiting,3592.07,client dinner
1191,2024-03-26,People,recruiting,2392.15,laptop
1192,2023-10-27,Sales,office,145.76,cloud overage
1193,2024-08-20,Support,events,2430.12,conference travel
1194,2024-04-20,Engineering,training,2103.83,client dinner
1195,2023-11-09,Operations,recruiting,2965.6,training course
1196,2024-02-21,Support,software,749.91,team offsite
1197,2024-01-21,Support,events,784.05,training course
1198,2024-07-06,Marketing,recruiting,1264.67,team offsite
1199,2024-09-25,Sales,travel,2037.74,laptop
1200,2023-09-07,Marketing,software,839.75,laptop
1201,2023-09-16,People,travel,2159.64,client dinner
1202,2023-12-05,Support,training,2146.24,cloud overage
1203,2024-04-10,Sales,software,2257.33,conference travel
1204,2024-11-19,Engineering,software,3267.7,client dinner
1205,2024-01-29,Sales,software,1528.15,cloud overage
1206,2023-08-24,Marketing,cloud,656.36,conference travel
1207,2023-10-22,Finance,cloud,3831.4,conference travel
1208,2024-05-10,Sales,recruiting,2436.48,cloud overage
1209,2024-07-22,People,software,3996.08,cloud overage
1210,2024-12-30,Product,office,3062.88,job board
1211,2024-05-08,Sales,travel,3671.22,job board
1212,2024-08-24,Marketing,training,2942.98,client dinner
1213,2023-11-28,Engineering,software,2151.32,client dinner
1214,2024-07-28,People,travel,777.39,job board
1215,2024-02-21,Finance,cloud,54.16,conference travel
1216,2024-09-04,Finance,software,1350.45,team offsite
1217,2024-12-01,Engineering,recruiting,1016.68,conference travel
1218,2024-03-05,People,travel,153.39,team offsite
1219,2023-07-12,Engineering,events,3239.72,cloud overage
1220,2024-10-18,Product,events,1607.44,conference travel
1221,2023-08-23,Operations,events,1580.2,client dinner
1222,2024-08-17,Finance,cloud,287.69,team offsite
1223,2024-01-20,Sales,training,2483.95,cloud overage
1224,2023-12-09,Sales,cloud,2613.32,cloud overage
1225,2023-09-08,Support,recruiting,3792.13,client dinner
1226,2024-02-26,Marketing,training,1128.57,job board
1227,2024-11-21,Support,office,1256.98,job board
1228,2024-12-27,Engineering,travel,124.64,training course
1229,2024-10-13,Operations,office,3377.18,team offsite
1230,2024-09-07,Marketing,software,3661.99,client dinner
1231,2024-06-04,Engineering,cloud,620.57,training course
1232,2023-10-09,Marketing,events,3508.32,team offsite
1233,2024-11-11,Sales,software,138.81,laptop
1234,2024-10-06,People,recruiting,2534.34,client dinner
1235,2024-06-10,Marketing,events,580.38,job board
1236,2024-06-03,Support,travel,1567.53,client dinner
1237,2023-10-04,Support,travel,3265.28,client dinner
1238,2024-11-19,People,training,3992.73,team offsite
1239,2024-08-06,Marketing,cloud,1389.64,cloud overage
1240,2024-11-24,People,recruiting,2367.76,conference travel
1241,2023-07-28,Operations,office,3233.91,conference travel
1242,2024-01-28,Support,events,1681.17,team offsite
1243,2024-06-26,Product,recruiting,593.27,client dinner
1244,2023-11-13,Operations,recruiting,1643.33,laptop
1245,2024-08-17,People,training,3839.79,job board
1246,2024-11-29,Engineering,recruiting,918.19,client dinner
1247,2023-10-26,Operations,cloud,499.07,team offsite
1248,2024-11-02,Finance,events,1028.55,job board
1249,2024-04-01,Marketing,events,973.22,laptop
1250,2024-07-22,Engineering,software,2509.91,conference travel
1251,2024-12-23,Sales,travel,3610.3,client dinner
1252,2023-12-26,Product,travel,2674.77,team offsite
1253,2024-12-05,Marketing,travel,3916.85,training course
1254,2024-07-15,Product,software,705.37,conference travel
1255,2023-07-14,Product,office,2266.46,laptop
1256,2024-06-03,Product,events,3053.31,training course
1257,2024-08-03,Operations,cloud,1080.75,client dinner
1258,2024-06-14,Product,training,334.35,conference travel
1259,2024-12-22,Support,recruiting,3597.09,training course
1260,2024-01-04,Sales,events,555.01,conference travel
1261,2024-06-05,People,cloud,3452.26,cloud overage
1262,2024-05-20,Sales,software,2139.5,client dinner
1263,2024-12-26,Finance,recruiting,231.02,client dinner
1264,2023-12-02,Marketing,recruiting,202.67,conference travel
1265,2024-06-24,Finance,software,1966.87,team offsite
1266,2024-12-21,Support,office,108.08,laptop
1267,2024-09-25,Sales,cloud,1692.39,training course
1268,2024-02-26,Sales,travel,621.28,team offsite
1269,2023-11-26,Marketing,office,938.31,client dinner
1270,2024-06-11,Operations,events,382.58,team offsite
1271,2024-06-07,Finance,events,830.82,conference travel
1272,2023-07-24,Support,office,590.81,client dinner
1273,2024-11-20,Operations,events,1307.32,conference travel
1274,2024-07-06,Operations,software,3581.32,cloud overage
1275,2023-11-16,Product,travel,2554.68,client dinner
1276,2024-03-27,People,software,1802.54,job board
1277,2024-07-16,Sales,travel,2816.84,conference travel
1278,2024-11-26,Operations,recruiting,942.94,cloud overage
1279,2024-02-07,Product,cloud,919.77,training course
1280,2023-10-03,Support,software,1678.53,conference travel
1281,2024-10-22,People,office,731.32,job board
1282,2023-10-04,Operations,travel,2056.75,training course
1283,2023-08-09,Operations,cloud,302.14,training course
1284,2024-08-02,Operations,recruiting,2618.95,cloud overage
1285,2023-09-03,Marketing,office,1158.03,team offsite
1286,2024-08-14,Sales,office,104.78,conference travel
1287,2023-11-19,Product,events,2571.14,cloud overage
1288,2023-08-24,Marketing,software,1427.99,training course
1289,2024-01-22,Finance,recruiting,540.01,training course
1290,2023-07-21,Product,travel,1988.81,laptop
1291,2024-09-06,Engineering,events,3763.86,job board
1292,2024-09-06,Engineering,events,3857.69,laptop
1293,2023-07-03,People,software,1808.3,job board
1294,2023-08-10,Sales,travel,2521.14,job board
1295,2024-08-12,People,recruiting,3590.66,client dinner
1296,2023-11-19,Engineering,events,3910.13,team offsite
1297,2024-05-15,Product,office,426.79,training course
1298,2024-01-18,Product,cloud,3697.08,laptop
1299,2023-09-01,People,cloud,3610.52,cloud overage
1300,2024-03-23,Marketing,recruiting,248.37,laptop
1301,2024-03-07,Operations,travel,2423.56,client dinner
1302,2023-11-14,Engineering,travel,685.38,team offsite
1303,2024-09-03,Sales,office,3143.19,job board
1304,2024-03-16,Support,travel,1253.36,conference travel
1305,2024-02-03,Marketing,cloud,1289.96,cloud overage
1306,2024-02-23,Product,travel,2436.9,job board
1307,2024-11-29,Finance,office,3032.16,laptop
1308,2024-09-16,Finance,training,1855.55,laptop
1309,2024-02-22,Marketing,cloud,2110.78,laptop
1310,2024-11-17,Sales,software,2959.16,job board
1311,2024-10-13,Marketing,travel,3461.76,laptop
1312,2023-11-09,Product,travel,1304.01,job board
1313,2023-09-19,Engineering,events,486.15,client dinner
1314,2024-12-26,Finance,training,329.67,client dinner
1315,2023-12-19,Product,cloud,2278.79,training course
1316,2023-11-17,Marketing,recruiting,3403.75,conference travel
1317,2024-11-16,Finance,recruiting,1975.71,client dinner
1318,2024-12-08,Marketing,recruiting,3247.46,laptop
1319,2024-06-02,Product,cloud,1076.8,team offsite
1320,2024-01-28,People,training,2288.45,job board
1321,2023-09-22,Product,office,1304.91,laptop
1322,2023-07-03,Support,cloud,2510.79,team offsite
1323,2024-06-25,People,software,298.81,laptop
1324,2024-07-21,Finance,events,1470.77,job board
1325,2024-12-10,Finance,office,368.35,cloud overage
1326,2024-03-12,Marketing,recruiting,1958.83,training course
1327,2024-10-12,Product,travel,1492.99,team offsite
1328,2023-10-16,Operations,software,626.52,team offsite
1329,2024-04-11,People,recruiting,41.23,training course
1330,2023-11-02,Marketing,training,2103.3,team offsite
1331,2023-12-27,Sales,travel,2823.15,client dinner
1332,2024-05-10,Engineering,events,200.18,laptop
1333,2024-05-21,Engineering,training,606.76,laptop
1334,2024-12-28,Operations,office,496.58,cloud overage
1335,2024-02-02,Product,cloud,2783.01,client dinner
1336,2024-08-22,Engineering,recruiting,1989.48,training course
1337,2024-05-20,People,software,1709.55,job board
1338,2023-12-05,Sales,office,1250.07,laptop
1339,2024-02-12,Product,training,3775.16,conference travel
1340,2023-09-10,Product,events,3826.16,laptop
1341,2024-09-02,Operations,travel,3204.3,team offsite
1342,2024-10-11,Finance,office,2282.21,laptop
1343,2024-01-19,People,office,2570.63,team offsite
1344,2024-06-28,People,recruiting,2189.24,job board
1345,2024-01-26,Product,travel,1766.57,team offsite
1346,2023-07-06,Marketing,training,444.37,client dinner
1347,2023-12-27,People,travel,882.98,training course
1348,2024-08-15,Engineering,travel,3422.0,cloud overage
1349,2024-08-03,Engineering,office,2278.07,laptop
1350,2024-02-07,Engineering,software,1050.36,client dinner
1351,2024-04-23,Support,cloud,778.95,cloud overage
1352,2024-07-07,Support,software,3699.52,training course
1353,2024-01-31,Finance,events,3878.57,team offsite
1354,2023-07-07,Engineering,events,1097.16,client dinner
1355,2024-01-02,Marketing,travel,3102.4,conference travel
1356,2023-08-30,Support,recruiting,1113.15,conference travel
1357,2024-05-29,Support,recruiting,2934.15,conference travel
1358,2024-08-17,Finance,training,2567.42,training course
1359,2024-02-27,Sales,training,3000.78,laptop
1360,2023-10-14,Finance,training,409.15,cloud overage
1361,2024-07-28,Support,recruiting,1246.29,client dinner
1362,2024-01-22,Sales,software,756.42,client dinner
1363,2024-02-03,Product,travel,3273.01,cloud overage
1364,2024-11-07,Product,office,3500.48,cloud overage
1365,2024-04-18,Product,cloud,540.11,cloud overage
1366,2024-12-18,Support,recruiting,3551.11,job board
1367,2023-10-31,Marketing,training,1950.7,conference travel
1368,2024-09-22,Product,events,3260.6,training course
1369,2024-02-10,Support,office,261.8,job board
1370,2023-07-06,Support,recruiting,2733.28,job board
1371,2024-12-29,Product,recruiting,1326.57,cloud overage
1372,2024-10-16,Product,travel,1606.76,client dinner
1373,2023-07-27,Finance,cloud,3885.91,conference travel
1374,2023-10-04,Product,training,3564.62,cloud overage
1375,2024-02-25,Product,recruiting,430.28,training course
1376,2024-08-22,Product,software,202.22,cloud overage
1377,2024-09-25,Sales,office,1017.24,team offsite
1378,2023-07-02,Product,cloud,411.33,training course
1379,2024-01-08,Product,travel,2291.73,conference travel
1380,2024-06-07,Sales,office,679.37,client dinner
1381,2024-05-11,Finance,travel,796.88,cloud overage
1382,2024-09-09,Support,training,3779.83,client dinner
1383,2024-08-25,Support,cloud,469.03,training course
1384,2023-08-26,Sales,software,1813.58,team offsite
1385,2023-08-23,Engineering,software,1148.78,cloud overage
1386,2024-10-17,People,travel,3561.47,laptop
1387,2023-07-18,Operations,office,289.57,conference travel
1388,2024-11-07,Finance,cloud,1125.73,cloud overage
1389,2023-07-09,Operations,software,2928.82,training course
1390,2024-10-27,People,training,2430.8,training course
1391,2024-04-25,Engineering,training,3771.67,conference travel
1392,2024-11-01,Operations,office,3425.67,job board
1393,2024-06-26,People,training,2381.49,laptop
1394,2023-08-10,Sales,cloud,3522.26,conference travel
1395,2024-07-15,People,office,1146.31,team offsite
1396,2023-12-07,Operations,training,3972.43,client dinner
1397,2023-08-26,Product,office,2140.27,team offsite
1398,2024-11-20,Support,software,98.59,conference travel
1399,2024-09-17,Marketing,recruiting,3089.46,cloud overage
1400,2024-04-08,Marketing,cloud,1694.68,cloud overage
1401,2024-04-17,Sales,software,1673.87,job board
1402,2024-01-10,Engineering,office,2050.6,job board
1403,2024-01-17,Operations,training,1443.22,job board
1404,2024-11-28,Product,recruiting,1018.16,job board
1405,2023-10-17,People,cloud,3472.25,laptop
1406,2024-08-30,Engineering,cloud,3891.05,job board
1407,2024-03-28,Finance,recruiting,1504.69,cloud overage
1408,2023-12-26,Sales,cloud,3003.06,training course
1409,2024-09-21,Engineering,recruiting,2708.7,cloud overage
1410,2024-09-25,Engineering,events,1324.06,client dinner
1411,2024-06-17,People,training,926.31,cloud overage
1412,2024-02-20,Marketing,training,3149.61,laptop
1413,2024-09-04,Operations,office,314.64,laptop
1414,2024-10-26,Support,recruiting,557.46,conference travel
1415,2023-10-08,Finance,software,2544.33,cloud overage
1416,2023-10-22,Support,office,2069.25,training course
1417,2023-08-04,Sales,events,1885.02,job board
1418,2024-11-16,Product,office,3616.93,laptop
1419,2023-07-24,Engineering,cloud,237.97,training course
1420,2024-08-08,People,recruiting,1776.18,laptop
1421,2023-12-07,Support,cloud,2002.35,laptop
1422,2023-12-07,Marketing,training,2041.93,job board
1423,2024-11-21,Finance,travel,1257.61,training course
1424,2024-11-11,People,training,3091.07,team offsite
1425,2023-11-25,Sales,training,953.52,job board
1426,2023-12-15,Finance,travel,3126.19,team offsite
1427,2024-01-13,Sales,recruiting,3910.3,job board
1428,2024-07-12,Engineering,software,3107.32,conference travel
1429,2024-02-19,Finance,training,3625.81,client dinner
1430,2023-08-27,Marketing,recruiting,3169.84,training course
1431,2024-09-16,Support,software,1060.17,team offsite
1432,2023-12-21,Engineering,cloud,992.05,job board
1433,2023-10-01,Sales,recruiting,3287.31,job board
1434,2024-02-09,Marketing,office,2949.89,training course
1435,2023-11-05,People,recruiting,37.47,team offsite
1436,2024-02-22,Engineering,office,982.91,laptop
1437,2024-05-20,Marketing,training,1355.21,cloud overage
1438,2024-04-11,Finance,travel,3212.87,laptop
1439,2024-07-05,Sales,events,543.39,conference travel
1440,2023-09-17,Sales,training,3929.45,training course
1441,2024-03-03,Support,travel,1007.14,laptop
1442,2024-12-14,Product,cloud,1218.38,cloud overage
1443,2024-12-04,Support,software,3429.8,laptop
1444,2023-07-08,Operations,software,2353.86,job board
1445,2024-02-06,People,cloud,2733.82,cloud overage
1446,2024-11-12,Sales,cloud,3108.03,job board
1447,2024-02-14,Sales,events,193.11,team offsite
1448,2024-01-13,Marketing,cloud,759.47,conference travel
1449,2024-01-29,Product,training,1313.81,laptop
1450,2023-07-21,Operations,events,734.14,training course
1451,2023-11-15,Product,events,1203.52,team offsite
1452,2024-12-15,Finance,events,3919.73,laptop
1453,2024-11-24,Engineering,travel,2439.8,team offsite
1454,2024-07-30,Operations,training,3515.93,cloud overage
1455,2023-10-26,Finance,office,2985.74,client dinner
1456,2024-04-07,Sales,software,1185.65,training course
1457,2024-11-28,People,events,3921.31,training course
1458,2024-03-09,Engineering,recruiting,1370.04,cloud overage
1459,2024-12-15,Support,software,98.02,cloud overage
1460,2024-12-26,Finance,cloud,2946.74,client dinner
1461,2024-01-15,People,travel,1159.42,conference travel
1462,2024-05-01,Finance,cloud,3782.33,team offsite
1463,2024-01-04,Support,events,2354.81,cloud overage
1464,2023-08-31,People,events,891.81,laptop
1465,2024-08-17,Finance,office,380.73,laptop
1466,2024-01-05,Marketing,software,3904.9,laptop
1467,2023-08-12,Support,cloud,2986.72,job board
1468,2023-08-09,Sales,travel,3048.98,laptop
1469,2024-11-03,Operations,recruiting,1889.27,cloud overage
1470,2024-02-01,Operations,cloud,649.11,cloud overage
1471,2024-04-24,Engineering,cloud,3826.99,laptop
1472,2024-03-10,Marketing,recruiting,826.38,job board
1473,2023-09-24,Finance,office,1448.22,cloud overage
1474,2024-07-15,Sales,cloud,3669.54,training course
1475,2024-09-26,Operations,events,200.06,laptop
1476,2024-02-17,Marketing,recruiting,3238.55,team offsite
1477,2024-01-23,Support,cloud,2504.32,cloud overage
1478,2023-08-16,Product,travel,3349.85,conference travel
1479,2024-12-05,Finance,events,1573.43,cloud overage
1480,2024-04-07,Engineering,cloud,676.06,laptop
1481,2023-10-23,Engineering,office,2093.11,laptop
1482,2023-10-01,Finance,recruiting,1655.65,client dinner
1483,2023-10-17,Support,recruiting,3493.5,job board
1484,2024-06-23,Finance,events,3440.83,team offsite
1485,2024-04-28,Sales,software,2294.47,conference travel
1486,2023-07-15,Product,travel,1128.93,conference travel
1487,2024-07-31,Engineering,travel,3061.85,conference travel
1488,2023-10-19,Product,events,65.04,client dinner
1489,2023-10-01,Engineering,recruiting,254.39,client dinner
1490,2024-04-08,Sales,training,2181.96,job board
1491,2024-08-18,Sales,recruiting,925.82,conference travel
1492,2023-09-02,Finance,cloud,1565.4,cloud overage
1493,2023-08-29,Operations,training,1137.87,team offsite
1494,2024-11-16,People,recruiting,1890.87,cloud overage
1495,2023-08-13,Support,recruiting,1786.66,team offsite
1496,2024-01-06,People,training,3322.83,laptop
1497,2024-08-18,Finance,travel,1105.61,laptop
1498,2023-09-30,Support,recruiting,2307.83,training course
1499,2024-01-18,Product,cloud,2757.15,laptop
1500,2024-01-05,Sales,travel,62.42,conference travel
1501,2023-12-10,Engineering,office,1197.16,job board
1502,2024-08-08,Marketing,recruiting,647.9,conference travel
1503,2023-08-19,Finance,events,2604.94,training course
1504,2023-09-28,Finance,training,1234.58,client dinner
1505,2024-08-20,Engineering,recruiting,1887.1,laptop
1506,2024-07-04,Sales,cloud,1450.69,conference travel
1507,2023-09-29,Finance,office,2565.72,client dinner
1508,2023-09-12,Finance,events,3960.4,conference travel
1509,2023-10-26,Product,software,1516.27,cloud overage
1510,2023-11-25,Finance,software,1404.41,cloud overage
1511,2024-07-10,Operations,cloud,3365.32,training course
1512,2024-04-21,Marketing,travel,995.52,team offsite
1513,2024-09-30,Engineering,software,3533.08,cloud overage
1514,2024-09-12,Sales,travel,58.45,client dinner
1515,2024-05-27,Engineering,office,3097.74,client dinner
1516,2024-05-13,Product,travel,2293.5,conference travel
1517,2024-07-23,Finance,cloud,351.02,job board
1518,2024-07-30,Operations,travel,1599.29,cloud overage
1519,2024-03-20,Marketing,travel,2412.0,conference travel
1520,2024-08-13,Support,office,179.87,conference travel
1521,2023-11-16,Engineering,travel,1202.61,conference travel
1522,2024-08-04,Support,training,3770.1,cloud overage
1523,2024-07-11,Sales,software,3624.27,team offsite
1524,2024-02-09,People,travel,3766.65,laptop
1525,2023-07-21,Engineering,travel,2856.6,training course
1526,2024-08-09,Finance,cloud,2347.02,client dinner
1527,2023-12-31,Support,training,1562.38,conference travel
1528,2024-04-23,Marketing,recruiting,3636.45,team offsite
1529,2023-12-31,People,cloud,3415.88,job board
1530,2024-11-30,Finance,travel,3768.15,training course
1531,2024-07-04,Sales,office,1996.82,job board
1532,2024-08-11,Product,events,3708.05,client dinner
1533,2024-09-25,Product,recruiting,1967.23,conference travel
1534,2024-10-27,People,training,639.4,cloud overage
1535,2024-02-02,Sales,office,1748.22,client dinner
1536,2024-12-03,Engineering,cloud,2249.3,client dinner
1537,2024-07-23,Support,cloud,2048.52,training course
1538,2024-05-08,Support,training,81.66,client dinner
1539,2024-10-05,Marketing,travel,348.7,client dinner
1540,2024-12-19,People,events,1753.41,conference travel
1541,2023-09-11,Marketing,office,1546.41,training course
1542,2024-05-24,Engineering,training,1259.62,cloud overage
1543,2024-11-16,Engineering,software,1180.34,job board
1544,2024-11-10,Engineering,events,136.91,laptop
1545,2024-11-15,Sales,software,3777.22,job board
1546,2023-09-19,People,events,2192.96,job board
1547,2024-02-25,Engineering,events,313.23,laptop
1548,2023-11-08,Product,recruiting,2692.44,laptop
1549,2024-12-31,Operations,office,3896.98,conference travel
1550,2024-03-28,Marketing,travel,2822.96,team offsite
1551,2023-07-30,People,events,888.31,training course
1552,2023-09-13,Support,travel,999.84,client dinner
1553,2024-07-01,Finance,training,1103.91,client dinner
1554,2023-11-28,Product,events,441.23,training course
1555,2023-09-19,Sales,travel,1297.0,client dinner
1556,2024-12-16,Sales,events,865.82,job board
1557,2024-09-04,Sales,events,3756.98,job board
1558,2024-01-09,People,software,2184.54,cloud overage
1559,2023-12-30,Product,training,3051.64,job board
1560,2024-09-20,Product,cloud,1869.92,conference travel
1561,2023-08-08,Operations,cloud,2119.21,laptop
1562,2024-12-09,Engineering,cloud,3638.01,cloud overage
1563,2024-12-20,Marketing,recruiting,2741.12,team offsite
1564,2024-08-25,Product,recruiting,3512.19,cloud overage
1565,2024-05-23,People,recruiting,2660.42,laptop
1566,2024-12-29,Operations,recruiting,881.96,laptop
1567,2023-12-18,Support,events,2904.44,team offsite
1568,2023-12-26,Finance,training,2983.16,laptop
1569,2024-09-26,People,office,3537.19,team offsite
1570,2024-02-28,Support,office,851.29,team offsite
1571,2023-10-10,Marketing,events,602.98,team offsite
1572,2024-02-28,Operations,travel,1633.42,team offsite
1573,2024-07-12,Marketing,recruiting,1518.69,team offsite
1574,2024-06-21,Engineering,events,3407.85,job board
1575,2023-12-18,Finance,software,2621.8,client dinner
1576,2024-02-17,Operations,office,2025.38,laptop
1577,2023-11-04,Operations,cloud,3360.02,training course
1578,2023-11-06,Sales,software,3061.99,laptop
1579,2024-10-28,Operations,office,2864.9,client dinner
1580,2024-11-12,Marketing,software,293.78,client dinner
1581,2024-07-23,Operations,office,1191.1,training course
1582,2024-09-15,Engineering,training,3298.73,conference travel
1583,2024-07-15,People,travel,1293.15,team offsite
1584,2023-10-15,Engineering,recruiting,3971.87,cloud overage
1585,2023-10-03,Support,office,302.56,laptop
1586,2023-12-16,Finance,office,1422.51,client dinner
1587,2024-10-26,Support,recruiting,40.73,team offsite
1588,2024-09-17,Engineering,software,3020.25,laptop
1589,2024-07-06,Finance,software,3779.86,conference travel
1590,2023-08-05,Sales,cloud,455.31,conference travel
1591,2024-03-09,Operations,recruiting,2097.5,job board
1592,2024-01-24,Marketing,cloud,3280.25,laptop
1593,2024-07-13,Operations,cloud,3538.18,cloud overage
1594,2024-10-01,Sales,events,1779.73,client dinner
1595,2024-05-21,Operations,events,785.3,conference travel
1596,2024-11-06,Marketing,travel,286.44,client dinner
1597,2024-03-14,Support,travel,3409.58,cloud overage
1598,2023-11-02,Product,travel,1395.1,client dinner
1599,2024-03-15,Operations,events,236.71,client dinner
1600,2023-12-10,People,events,1129.84,job board
1601,2023-10-21,Sales,events,2744.7,client dinner
1602,2024-12-01,Sales,travel,3255.93,laptop
1603,2024-05-14,Marketing,cloud,3500.05,client dinner
1604,2024-06-21,Product,recruiting,3758.53,training course
1605,2024-03-05,Operations,events,391.71,training course
1606,2024-03-05,Product,training,2838.52,client dinner
1607,2024-01-06,Sales,cloud,53.62,training course
1608,2024-07-08,Support,recruiting,1429.49,client dinner
1609,2023-08-02,Operations,events,1543.14,team offsite
1610,2024-09-05,Product,cloud,157.73,cloud overage
1611,2024-03-20,Sales,travel,2784.15,team offsite
1612,2023-11-18,Operations,training,3793.92,team offsite
1613,2024-01-12,Marketing,recruiting,779.26,laptop
1614,2024-12-25,Sales,recruiting,976.93,team offsite
1615,2024-10-10,People,software,2074.9,training course
1616,2024-09-03,Operations,recruiting,1754.17,training course
1617,2024-09-03,People,training,83.7,client dinner
1618,2024-10-03,People,travel,2294.78,client dinner
1619,2024-04-07,Marketing,cloud,3901.27,cloud overage
1620,2023-08-06,Finance,recruiting,1408.19,conference travel
1621,2024-08-21,Sales,recruiting,2652.4,conference travel
1622,2024-05-13,Marketing,events,2446.33,client dinner
1623,2024-03-21,Product,recruiting,1084.86,conference travel
1624,2024-06-17,Support,software,1708.54,laptop
1625,2023-10-31,Operations,travel,107.53,job board
1626,2023-07-16,Sales,cloud,494.2,training course
1627,2023-08-27,Marketing,recruiting,2480.61,team offsite
1628,2023-10-14,Product,training,1574.44,laptop
1629,2024-01-12,Product,events,2442.96,conference travel
1630,2023-12-04,Engineering,office,3488.56,laptop
1631,2024-10-01,Support,events,888.08,laptop
1632,2023-10-29,Finance,training,1338.15,conference travel
1633,2023-11-04,Engineering,travel,1719.41,cloud overage
1634,2023-10-04,People,software,2216.14,training course
1635,2023-08-09,Sales,recruiting,871.29,client dinner
1636,2024-08-01,People,software,1781.99,team offsite
1637,2024-12-22,Finance,recruiting,1576.15,laptop
1638,2024-02-21,Sales,training,3749.17,team offsite
1639,2023-12-05,Support,recruiting,1042.8,team offsite
1640,2023-09-20,Finance,cloud,310.18,client dinner
1641,2023-10-07,Engineering,cloud,1471.8,job board
1642,2024-09-23,Finance,training,2389.79,client dinner
1643,2024-11-24,Finance,cloud,816.31,team offsite
1644,2024-10-03,Sales,travel,283.33,conference travel
1645,2024-03-28,Product,office,2567.66,team offsite
1646,2024-10-14,Marketing,travel,503.21,client dinner
1647,2023-08-09,Finance,recruiting,2982.42,client dinner
1648,2023-11-17,Product,travel,1913.39,team offsite
1649,2024-09-14,People,cloud,1917.82,team offsite
1650,2024-05-03,Product,recruiting,44.34,team offsite
1651,2024-01-10,Marketing,office,2993.79,job board
1652,2024-09-08,Operations,recruiting,1465.88,conference travel
1653,2024-08-15,Engineering,events,1650.52,conference travel
1654,2024-11-20,Sales,travel,661.46,training course
1655,2024-06-25,Marketing,cloud,1426.47,conference travel
1656,2023-12-20,Operations,training,1153.72,client dinner
1657,2023-12-27,Support,events,3095.75,job board
1658,2024-12-11,People,software,1774.79,team offsite
