lead_id,campaign_id,created_on,source,status,est_value
1275,3,2024-11-25,partner,new,19860.04
1276,2,2024-04-21,search,new,17142.78
1277,15,2024-10-10,events,qualified,9080.87
1278,10,2024-11-28,partner,qualified,6109.96
1279,1,2024-01-27,outbound,qualified,17488.67
1280,2,2024-08-16,outbound,qualified,4940.86
1281,17,2024-03-11,outbound,qualified,7928.65
1282,23,2023-10-14,partner,new,13928.21
1283,12,2023-07-27,events,lost,13943.66
1284,19,2024-06-08,partner,won,3279.27
1285,2,2023-12-20,outbound,lost,2952.15
1286,16,2024-10-02,outbound,new,1742.19
1287,21,2024-11-17,events,new,7286.3
1288,17,2023-10-19,events,new,1631.17
1289,24,2024-12-15,outbound,qualified,687.68
1290,10,2024-05-25,webinar,new,16295.31
1291,19,2024-12-05,content,new,6642.45
1292,12,2023-10-04,events,lost,19891.11
1293,16,2024-04-03,outbound,new,23157.99
1294,15,2024-07-22,search,lost,21611.17
1295,1,2024-12-13,partner,lost,2461.1
1296,18,2024-02-12,search,lost,20678.22
1297,16,2024-12-09,search,new,1502.26
1298,11,2023-08-17,partner,qualified,16636.86
1299,5,2024-07-24,content,lost,19242.45
1300,9,2023-11-20,content,lost,22728.22
1301,5,2023-08-19,webinar,qualified,22855.24
1302,20,2023-11-13,webinar,qualified,4525.38
1303,23,2024-12-11,webinar,won,10872.48
1304,5,2024-12-08,outbound,lost,3921.49
1305,20,2024-11-20,outbound,qualified,22638.17
1306,21,2024-06-25,partner,qualified,7248.11
1307,15,2024-11-04,events,new,16642.39
1308,9,2024-10-25,outbound,new,19723.37
1309,7,2024-07-31,search,won,11124.78
1310,15,2024-10-23,search,won,14534.7
1311,8,2023-08-11,events,won,2528.28
1312,22,2024-05-19,outbound,new,8731.69
1313,5,2024-06-14,outbound,qualified,23402.53
1314,15,2023-09-16,events,qualified,17313.91
1315,11,2023-08-10,search,new,21593.43
1316,1,2024-02-03,content,lost,4458.54
1317,11,2024-04-29,partner,lost,8770.02
1318,12,2024-04-18,partner,won,3066.13
1319,3,2024-11-21,outbound,new,2501.6
1320,6,2024-03-20,webinar,qualified,13405.85
1321,14,2023-12-20,partner,won,1851.76
1322,10,2024-10-26,content,new,16631.14
1323,11,2024-11-17,events,lost,13290.4
1324,13,2024-11-21,events,won,12216.29
1325,8,2024-12-25,partner,new,10839.34
1326,14,2024-03-04,webinar,won,23850.63
1327,10,2023-10-18,webinar,lost,23254.49
1328,21,2024-04-17,search,qualified,23354.81
1329,22,2023-12-29,partner,qualified,4122.38
1330,16,2024-12-21,webinar,lost,3928.74
1331,24,2024-05-15,search,new,5943.27
1332,1,2024-12-27,events,won,6646.91
1333,20,2024-01-13,partner,lost,2487.85
1334,7,2023-11-16,content,qualified,18472.56
1335,19,2024-09-22,partner,new,22034.59
1336,11,2024-07-08,outbound,lost,16430.46
1337,20,2024-04-10,outbound,qualified,455.41
1338,1,2024-10-18,content,won,17439.83
1339,10,2023-11-17,webinar,qualified,1877.89
1340,19,2023-12-03,events,won,7828.23
1341,10,2024-12-09,search,new,10616.15
1342,20,2024-06-08,outbound,qualified,2998.56
1343,11,2024-02-14,events,lost,20013.31
1344,1,2024-06-26,webinar,new,1413.32
1345,9,2024-12-17,content,lost,3768.73
1346,18,2024-12-20,content,new,21932.05
1347,17,2024-07-08,partner,lost,4873.12
1348,5,2024-09-19,events,won,9348.42
1349,6,2024-08-28,events,qualified,13391.47
1350,7,2024-10-29,webinar,won,10347.61
1351,15,2024-01-29,search,won,8801.53
1352,20,2024-01-23,outbound,qualified,18546.44
1353,23,2024-11-03,webinar,lost,6110.37
1354,9,2024-11-21,webinar,qualified,13115.16
1355,2,2024-02-29,outbound,lost,1205.49
1356,10,2024-06-22,webinar,new,10855.12
1357,22,2024-06-15,content,lost,3331.76
1358,5,2024-10-16,partner,new,14464.57
1359,9,2024-09-27,events,lost,17862.39
1360,1,2024-09-05,partner,qualified,18035.79
1361,13,2024-10-23,search,qualified,18318.71
1362,4,2024-12-04,webinar,lost,23789.19
1363,3,2024-09-19,content,won,6766.46
1364,4,2024-11-12,outbound,lost,8017.33
1365,20,2024-10-21,webinar,won,23636.86
1366,14,2023-11-02,outbound,won,22435.38
1367,14,2024-10-15,partner,qualified,15951.74
1368,1,2024-11-10,content,new,10099.61
1369,24,2024-03-11,search,lost,10387.75
1370,9,2024-12-25,content,new,9147.63
1371,23,2024-08-31,outbound,new,16082.96
1372,15,2023-11-16,webinar,won,20678.85
1373,18,2023-09-14,events,qualified,8544.81
1374,2,2024-06-09,search,new,12346.4
1375,4,2024-01-31,partner,qualified,7939.35
1376,5,2024-12-15,events,qualified,6678.36
1377,7,2023-12-20,outbound,new,10710.55
1378,5,2023-11-12,outbound,won,619.88
1379,15,2024-08-06,content,qualified,6061.89
1380,6,2024-06-11,events,new,23841.14
1381,5,2024-11-04,search,lost,19285.36
1382,24,2023-09-24,content,qualified,1850.13
1383,18,2023-09-25,partner,lost,21481.23
1384,9,2024-12-18,events,new,1348.93
1385,23,2024-04-19,events,new,17041.82
1386,9,2023-10-20,search,new,16340.96
1387,18,2024-01-29,content,lost,2881.66
1388,3,2023-12-04,webinar,new,13091.03
1389,3,2024-05-20,webinar,lost,12990.26
1390,22,2024-04-06,outbound,qualified,15949.48
1391,2,2024-05-07,content,lost,17456.6
1392,6,2024-10-10,partner,lost,20697.25
1393,12,2024-02-15,content,qualified,5762.88
1394,12,2024-04-30,partner,lost,11546.24
1395,4,2023-10-23,outbound,lost,10165.32
1396,19,2024-09-17,content,lost,1279.1
1397,11,2024-10-16,webinar,lost,15624.23
1398,3,2023-08-18,outbound,new,5403.27
1399,10,2024-04-22,partner,qualified,1428.34
1400,19,2024-05-20,outbound,new,7915.41
1401,12,2024-05-08,partner,lost,18720.53
1402,6,2023-12-23,search,lost,21801.77
1403,4,2024-07-17,partner,new,6445.84
1404,20,2024-05-14,events,new,15046.99
1405,9,2023-10-28,events,new,14519.7
1406,10,2024-08-19,search,lost,6750.0
1407,8,2024-06-15,outbound,qualified,7049.38
1408,5,2024-04-14,webinar,new,4887.06
1409,6,2024-03-10,content,won,804.75
1410,24,2024-07-10,outbound,won,11003.05
1411,14,2024-11-17,search,lost,1387.04
1412,12,2024-05-05,search,won,22992.4
1413,11,2024-09-10,search,lost,18304.61
1414,12,2024-12-20,events,qualified,23156.85
1415,3,2024-12-29,webinar,qualified,16881.84
1416,17,2024-01-20,events,new,3146.78
1417,12,2024-12-01,partner,lost,8662.98
1418,16,2023-10-11,partner,new,22196.25
1419,9,2023-11-26,search,qualified,7052.43
1420,2,2024-10-22,outbound,qualified,16082.37
1421,24,2024-03-08,webinar,won,23033.23
1422,13,2023-12-11,events,lost,10096.74
1423,11,2024-10-19,webinar,lost,10795.83
1424,24,2024-06-25,webinar,won,17076.22
1425,22,2024-02-05,partner,new,20374.39
1426,11,2024-02-03,events,qualified,16318.12
1427,22,2023-12-12,content,new,502.07
1428,4,2023-10-01,content,new,4382.99
1429,12,2024-11-02,search,qualified,4886.32
1430,19,2023-10-07,webinar,won,20582.4
1431,11,2024-12-05,outbound,new,7255.71
1432,14,2023-10-15,events,lost,8045.33
1433,24,2023-12-01,partner,lost,14924.48
1434,8,2024-09-06,outbound,qualified,4505.19
1435,9,2023-11-06,events,qualified,23231.36
1436,1,2024-04-16,events,qualified,21774.37
1437,16,2024-11-09,partner,lost,12535.25
1438,14,2024-03-21,search,qualified,18190.8
1439,18,2024-01-24,webinar,won,10444.04
1440,18,2024-05-01,outbound,won,22860.23
1441,2,2024-04-29,content,qualified,3041.05
1442,18,2024-12-17,partner,lost,7521.86
1443,5,2024-02-12,content,qualified,3645.7
1444,8,2024-05-23,webinar,qualified,8622.98
1445,9,2024-01-01,outbound,qualified,16310.46
1446,16,2024-12-27,events,qualified,19478.45
1447,11,2024-07-15,events,qualified,13015.57
1448,10,2024-03-03,search,qualified,5076.49
1449,1,2024-11-21,content,new,7875.67
1450,6,2024-04-08,webinar,qualified,5822.44
1451,1,2024-05-12,search,lost,19233.79
1452,1,2023-11-08,content,new,15200.26
1453,23,2023-08-24,search,new,4377.32
1454,10,2024-10-28,search,qualified,18531.2
1455,12,2024-01-29,search,new,13096.61
1456,19,2024-02-25,events,qualified,5212.23
1457,4,2024-05-21,events,qualified,20682.14
1458,6,2024-07-31,webinar,qualified,7181.65
1459,19,2024-03-01,search,qualified,20916.07
1460,6,2024-09-23,search,qualified,13020.66
1461,12,2024-05-22,search,new,22706.72
1462,19,2023-12-07,content,qualified,8304.37
1463,20,2023-12-02,webinar,won,1731.76
1464,20,2024-10-25,webinar,new,4385.12
1465,5,2024-04-25,outbound,lost,14941.83
1466,12,2024-09-18,content,new,12150.59
1467,12,2024-09-27,partner,new,16232.16
1468,6,2024-02-13,events,qualified,23345.65
1469,17,2024-08-20,content,lost,22385.87
1470,15,2023-08-26,outbound,lost,4480.85
1471,9,2023-08-02,webinar,qualified,2090.61
1472,24,2024-01-16,partner,won,19832.12
1473,14,2024-12-13,events,new,9056.93
1474,15,2024-11-13,partner,lost,20630.53
1475,6,2024-02-16,events,lost,9209.97
1476,2,2023-10-04,events,qualified,13616.95
1477,9,2024-12-16,webinar,new,12808.95
1478,3,2024-11-22,outbound,new,22013.11
1479,11,2024-11-12,partner,new,17494.15
1480,15,2023-12-15,outbound,qualified,17947.18
1481,13,2024-12-14,events,won,12585.73
1482,17,2024-06-04,events,new,8864.01
1483,4,2024-10-04,partner,qualified,3550.88
1484,24,2024-04-16,events,lost,17479.85
1485,11,2024-01-09,search,won,10941.7
1486,22,2024-01-06,webinar,lost,22778.8
1487,22,2024-05-17,webinar,lost,20844.73
1488,13,2023-10-09,content,new,12493.6
1489,19,2023-07-07,events,won,7071.16
1490,22,2024-03-15,outbound,new,4302.26
1491,2,2024-11-28,events,qualified,9987.91
1492,21,2023-12-10,events,new,16354.48
1493,3,2024-09-18,search,new,1646.87
1494,3,2024-10-24,search,qualified,22089.16
1495,1,2024-03-16,partner,won,3607.56
1496,6,2024-11-25,outbound,lost,15787.64
1497,11,2024-05-19,content,new,23684.41
1498,12,2024-04-12,partner,qualified,474.44
1499,24,2024-08-04,outbound,new,11043.12
1500,19,2024-11-01,webinar,qualified,7763.78
