expense_id,incurred_on,department,category,amount,description
1122,2024-07-15,Marketing,cloud,2693.96,laptop
1123,2024-01-11,Support,cloud,1148.12,conference travel
1124,2023-11-30,People,office,2576.61,training course
1125,2024-07-24,Engineering,travel,3765.27,job board
1126,2024-09-08,Engineering,cloud,1993.14,laptop
1127,2024-04-23,Support,training,3589.68,client dinner
1128,2024-01-07,Operations,events,895.6,training course
1129,2024-02-01,Support,travel,3256.27,team offsite
1130,2024-09-26,Marketing,recruiting,869.94,conference travel
1131,2024-10-17,Engineering,events,298.18,training course
1132,2023-08-31,Operations,cloud,868.65,laptop
1133,2023-12-09,Product,training,3295.94,client dinner
1134,2024-05-29,Finance,cloud,3446.89,team offsite
1135,2024-07-09,Support,recruiting,1542.04,training course
1136,2024-09-26,Sales,travel,3071.07,training course
1137,2023-12-17,Engineering,training,1767.91,team offsite
1138,2024-06-30,Finance,travel,3329.21,conference travel
1139,2024-02-10,People,travel,326.0,job board
1140,2023-10-31,Sales,software,2767.02,laptop
1141,2024-05-05,People,travel,3691.53,job board
1142,2024-04-06,People,office,854.76,job board
1143,2023-08-07,Engineering,cloud,3395.57,training course
1144,2024-06-21,Product,software,918.07,training course
1145,2024-10-17,Finance,cloud,3120.6,job board
1146,2024-05-21,Operations,training,908.81,client dinner
1147,2023-07-05,Product,travel,3716.23,job board
1148,2024-01-28,Marketing,events,3902.27,job board
1149,2023-09-13,Finance,cloud,784.76,cloud overage
1150,2023-10-27,Sales,software,2195.69,cloud overage
1151,2024-08-29,Marketing,training,3271.45,cloud overage
1152,2024-06-21,Engineering,travel,1984.03,team offsite
1153,2023-10-05,Product,travel,1879.01,conference travel
1154,2024-08-03,Finance,office,1012.56,job board
1155,2024-05-24,Sales,office,3736.3,training course
1156,2024-07-04,Finance,cloud,2978.9,laptop
1157,2024-03-27,Support,training,3562.47,team offsite
1158,2024-05-30,Marketing,travel,1573.3,laptop
1159,2024-03-28,Support,travel,2245.74,training course
1160,2024-06-15,Product,travel,2037.46,laptop
1161,2024-04-21,Engineering,training,3385.86,job board
1162,2024-01-28,Finance,events,3588.83,conference travel
1163,2024-05-12,Product,events,2663.08,client dinner
1164,2024-05-15,Engineering,cloud,1542.62,client dinner
1165,2024-12-20,Operations,travel,3493.81,job board
1166,2023-12-17,Support,travel,547.8,job board
1167,2024-11-24,Marketing,office,2468.8,conference travel
1168,2023-11-22,Operations,recruiting,494.81,job board
1169,2023-08-21,Sales,software,3753.57,training course
1170,2024-01-03,Finance,software,2382.82,cloud overage
1171,2023-10-07,Operations,travel,1977.96,conference travel
1172,2023-07-27,Operations,training,1508.43,cloud overage
1173,2024-01-01,People,training,3500.26,conference travel
1174,2023-08-10,Support,office,1005.89,client dinner
1175,2024-01-23,Product,events,3376.78,job board
1176,2023-09-14,Operations,recruiting,1141.42,job board
1177,2024-12-19,Sales,travel,2896.01,cloud overage
1178,2023-09-29,Product,office,792.47,training course
1179,2024-03-12,Operations,software,3189.22,laptop
1180,2023-09-15,Operations,recruiting,2578.15,cloud overage
1181,2023-10-26,Engineering,software,854.47,conference travel
1182,2024-03-20,Product,office,2228.17,client dinner
1183,2023-10-20,Marketing,recruiting,1213.99,training course
1184,2023-08-23,Support,software,2427.43,cloud overage
1185,2024-03-21,Marketing,software,2611.57,team offsite
1186,2024-02-20,Product,recruiting,82.47,laptop
1187,2024-02-04,Support,cloud,2950.14,laptop
1188,2024-11-18,People,recruiting,1563.99,job board
1189,2024-09-08,Operations,cloud,230.77,job board
1190,2024-08-04,Support,training,3182.68,cloud overage
1191,2024-01-04,Support,software,1641.51,job board
1192,2024-01-28,Sales,events,2085.23,cloud overage
1193,2023-07-07,Marketing,cloud,475.79,job board
1194,2024-05-28,Sales,software,584.43,cloud overage
1195,2023-10-11,Finance,travel,3168.71,conference travel
1196,2023-07-02,Sales,travel,2923.72,laptop
1197,2024-06-04,Sales,cloud,2082.79,training course
1198,2023-11-22,People,events,417.98,conference travel
1199,2023-11-29,Operations,travel,2564.53,team offsite
1200,2024-04-06,Marketing,office,2877.06,laptop
1201,2024-11-10,Engineering,cloud,2525.1,job board
1202,2024-04-19,People,recruiting,3966.1,conference travel
1203,2024-04-22,Marketing,cloud,2429.09,client dinner
1204,2024-06-24,Support,travel,1659.06,cloud overage
1205,2024-06-25,Marketing,training,2047.54,conference travel
1206,2023-08-12,People,travel,446.93,cloud overage
1207,2024-09-10,Finance,recruiting,3649.59,conference travel
1208,2024-05-23,Marketing,training,1736.14,laptop
1209,2023-08-10,People,software,2210.72,cloud overage
1210,2023-12-22,Sales,software,1789.34,conference travel
1211,2024-08-26,Product,office,42.39,laptop
1212,2023-12-14,People,training,682.51,conference travel
1213,2024-06-25,Finance,training,971.89,team offsite
1214,2024-06-30,Sales,software,1878.52,team offsite
1215,2023-09-30,Support,office,3286.61,cloud overage
1216,2024-10-10,Sales,travel,349.71,training course
1217,2023-08-13,People,travel,3537.81,conference travel
1218,2024-02-03,Finance,training,2549.51,training course
1219,2024-09-07,Product,training,546.78,client dinner
1220,2023-08-04,Operations,cloud,1929.03,training course
1221,2023-09-15,Operations,recruiting,2536.07,laptop
1222,2023-07-29,Sales,events,927.72,client dinner
1223,2024-12-20,Support,travel,3283.93,cloud overage
1224,2024-08-15,People,cloud,1831.44,cloud overage
1225,2024-11-27,Finance,cloud,2659.22,client dinner
1226,2023-10-07,Engineering,travel,3372.42,job board
1227,2024-05-13,Marketing,events,2231.32,job board
1228,2024-01-29,Sales,travel,3614.2,cloud overage
1229,2024-04-03,Marketing,cloud,822.84,conference travel
1230,2023-10-12,Marketing,travel,2161.96,job board
1231,2024-12-12,Product,training,615.29,conference travel
1232,2024-12-12,Finance,recruiting,2549.23,client dinner
1233,2024-01-05,People,software,2616.34,laptop
1234,2024-10-30,Engineering,travel,1538.49,laptop
1235,2024-07-30,Marketing,cloud,432.07,conference travel
1236,2023-07-17,Marketing,training,236.21,cloud overage
1237,2023-11-27,Sales,software,2937.82,cloud overage
1238,2023-12-20,Sales,travel,147.71,job board
1239,2023-08-23,Engineering,recruiting,299.12,training course
1240,2024-12-14,Support,recruiting,444.69,laptop
1241,2024-04-05,Sales,training,2807.93,team offsite
1242,2024-10-27,Finance,travel,2776.94,job board
1243,2023-08-23,Marketing,recruiting,818.87,client dinner
1244,2024-01-15,Finance,travel,3091.81,conference travel
1245,2024-01-28,Support,office,388.49,job board
1246,2024-03-31,People,travel,93.96,training course
1247,2024-08-23,Support,events,2512.02,training course
1248,2024-06-09,Engineering,cloud,2381.97,client dinner
1249,2023-10-30,Support,recruiting,2407.48,team offsite
1250,2024-11-10,Product,recruiting,1967.32,team offsite
1251,2024-06-13,Operations,software,524.46,cloud overage
1252,2023-08-19,Sales,office,3139.94,cloud overage
1253,2024-07-14,Operations,recruiting,1926.81,conference travel
1254,2023-07-24,Finance,events,3604.48,team offsite
1255,2024-03-22,Marketing,cloud,717.7,client dinner
1256,2023-11-04,Operations,training,3691.63,team offsite
1257,2023-12-17,Engineering,recruiting,994.99,training course
1258,2023-11-24,Support,training,3797.66,conference travel
1259,2023-08-22,Sales,training,569.09,cloud overage
1260,2024-01-08,Support,office,596.22,cloud overage
1261,2024-11-03,Engineering,events,2461.7,client dinner
1262,2024-05-06,Sales,cloud,634.32,job board
1263,2024-05-19,Finance,training,3200.95,laptop
1264,2024-06-02,Finance,cloud,1220.79,client dinner
1265,2024-04-29,Finance,travel,2785.55,team offsite
1266,2024-07-30,Engineering,training,736.36,job board
1267,2024-10-08,Engineering,travel,3932.53,job board
1268,2024-02-15,Finance,events,1505.24,conference travel
1269,2024-12-24,People,cloud,3614.8,cloud overage
1270,2024-02-15,Engineering,travel,1624.66,training course
1271,2024-12-17,Support,training,2869.94,training course
1272,2024-12-13,Sales,travel,337.45,job board
1273,2024-04-17,Marketing,events,1320.98,job board
1274,2024-07-18,Marketing,training,550.07,cloud overage
1275,2024-11-12,Product,travel,1578.46,training course
1276,2024-11-04,Sales,software,3667.82,training course
1277,2024-08-23,Operations,office,2049.63,cloud overage
1278,2024-09-14,Marketing,software,56.81,laptop
1279,2024-06-20,Marketing,travel,634.54,laptop
1280,2024-03-08,Engineering,recruiting,306.08,client dinner
1281,2023-11-24,Sales,travel,1286.6,training course
1282,2024-04-06,Sales,software,52.19,conference travel
1283,2023-11-12,Operations,travel,3765.56,conference travel
1284,2024-04-06,Finance,events,2533.45,job board
1285,2024-05-10,Engineering,travel,372.62,client dinner
1286,2024-11-13,Operations,recruiting,788.87,laptop
1287,2024-12-16,Engineering,cloud,3436.4,cloud overage
1288,2024-07-17,Product,travel,3392.35,job board
1289,2024-12-11,Marketing,events,1986.82,conference travel
1290,2023-08-22,Sales,software,1466.69,conference travel
1291,2023-08-21,Operations,software,2169.08,team offsite
1292,2023-09-05,Marketing,travel,793.9,laptop
1293,2024-03-24,Sales,travel,1867.85,laptop
1294,2024-11-11,Sales,travel,3519.7,job board
1295,2023-08-05,Product,events,2767.28,laptop
1296,2024-05-26,Support,software,2951.99,training course
1297,2024-09-06,Product,software,264.68,client dinner
1298,2023-10-27,Finance,software,2658.66,cloud overage
1299,2023-07-23,Engineering,recruiting,3912.37,conference travel
1300,2024-12-29,Product,cloud,1470.13,team offsite
1301,2024-06-08,Operations,software,3627.14,team offsite
1302,2024-12-20,Engineering,events,814.13,cloud overage
1303,2024-01-30,Product,travel,298.37,training course
1304,2024-07-21,Engineering,training,1690.25,client dinner
1305,2024-03-18,Marketing,training,1628.46,team offsite
1306,2024-11-11,Marketing,travel,2811.16,laptop
1307,2024-07-20,Support,software,2422.51,conference travel
1308,2024-04-19,Finance,recruiting,726.24,team offsite
1309,2023-07-22,Sales,recruiting,3222.65,client dinner
1310,2023-12-24,Support,travel,1043.06,job board
1311,2024-06-15,Engineering,cloud,646.79,conference travel
1312,2024-06-23,Sales,training,2234.0,conference travel
1313,2024-11-04,Marketing,cloud,1000.23,team offsite
1314,2024-03-05,Operations,training,3263.04,team offsite
1315,2023-07-14,People,travel,2937.16,training course
1316,2024-05-29,Sales,travel,2743.88,training course
1317,2024-01-30,Support,travel,81.78,team offsite
1318,2023-07-28,Marketing,events,1034.64,job board
1319,2024-11-11,Product,office,438.45,cloud overage
1320,2024-10-22,Product,travel,1051.34,team offsite
1321,2024-04-10,Finance,recruiting,2926.46,team offsite
1322,2023-08-28,Operations,cloud,3114.1,conference travel
1323,2024-06-06,Finance,travel,580.43,job board
1324,2024-11-11,Product,office,538.67,conference travel
1325,2024-01-02,Sales,cloud,2397.31,laptop
1326,2024-02-13,Engineering,training,3276.51,team offsite
1327,2024-04-29,Support,office,2698.22,conference travel
1328,2023-12-28,Engineering,training,1816.31,training course
1329,2024-06-15,Engineering,travel,2149.21,training course
1330,2023-10-07,Sales,cloud,2159.7,job board
1331,2024-02-12,Finance,travel,2981.17,job board
1332,2024-12-16,Marketing,software,1001.44,laptop
1333,2024-02-29,Finance,events,1825.83,training course
1334,2024-08-23,Engineering,events,2453.93,client dinner
1335,2024-02-26,People,cloud,3833.11,laptop
1336,2023-11-08,Marketing,recruiting,1351.08,training course
1337,2023-09-01,People,software,138.71,cloud overage
1338,2023-07-16,Finance,travel,3794.63,client dinner
1339,2024-11-22,Support,travel,2158.25,cloud overage
1340,2024-06-09,Finance,training,3478.17,job board
1341,2023-07-18,Marketing,recruiting,2009.86,laptop
1342,2023-07-05,Support,training,3563.28,job board
1343,2024-02-04,Operations,events,2123.8,job board
1344,2023-07-03,Engineering,training,1344.45,cloud overage
1345,2023-11-23,Support,office,1772.44,cloud overage
1346,2024-02-24,Marketing,travel,3729.57,laptop
1347,2024-05-18,People,cloud,2872.51,laptop
1348,2023-11-16,Operations,recruiting,2253.78,team offsite
1349,2024-08-08,Finance,office,2368.29,client dinner
1350,2024-11-13,Marketing,travel,983.43,training course
1351,2024-07-21,People,training,347.99,cloud overage
1352,2024-10-23,Engineering,office,3281.08,laptop
1353,2024-08-24,Engineering,cloud,197.25,training course
1354,2024-06-07,Sales,software,1185.22,conference travel
1355,2023-11-18,Product,office,917.9,team offsite
1356,2024-12-25,Product,training,1516.59,conference travel
1357,2024-12-28,Support,travel,2610.22,team offsite
1358,2023-12-01,Finance,software,2473.31,client dinner
1359,2023-08-18,Product,recruiting,2516.75,client dinner
1360,2023-09-14,Finance,recruiting,3015.81,job board
1361,2024-03-20,Finance,office,377.99,client dinner
1362,2024-06-06,Marketing,travel,3302.01,job board
1363,2024-05-02,Sales,software,2802.1,cloud overage
1364,2024-01-08,Product,cloud,654.53,conference travel
1365,2024-05-22,Marketing,cloud,3677.61,team offsite
1366,2024-07-28,Marketing,travel,3446.08,training course
1367,2023-10-29,Support,events,3397.13,laptop
1368,2024-06-25,Operations,recruiting,2437.33,conference travel
1369,2023-08-08,People,cloud,318.21,cloud overage
1370,2024-06-25,Finance,travel,483.2,conference travel
1371,2024-05-27,Engineering,recruiting,2508.71,cloud overage
1372,2023-07-06,Product,office,289.98,laptop
1373,2024-07-26,People,travel,2603.65,team offsite
1374,2024-02-19,Engineering,events,1659.72,training course
1375,2024-04-05,Marketing,training,1047.04,client dinner
1376,2024-09-06,Operations,recruiting,985.56,training course
1377,2023-08-03,Sales,events,793.13,cloud overage
1378,2024-06-30,Marketing,training,511.45,laptop
1379,2024-12-11,Sales,office,2254.12,training course
1380,2023-08-31,Operations,office,1370.8,job board
1381,2023-11-27,Marketing,training,1964.15,training course
1382,2024-09-08,Marketing,office,3869.87,job board
1383,2023-07-15,Support,cloud,2751.09,client dinner
1384,2024-01-02,Support,events,2210.87,conference travel
1385,2024-02-29,Marketing,training,2633.22,team offsite
1386,2023-12-21,People,software,804.05,conference travel
1387,2024-05-10,Finance,travel,2274.75,job board
1388,2023-09-04,Operations,training,268.17,training course
1389,2024-01-14,Support,software,3272.66,team offsite
1390,2023-07-24,Finance,cloud,3629.06,job board
1391,2023-07-11,Product,software,3579.88,cloud overage
1392,2024-11-12,Operations,cloud,3486.49,job board
1393,2024-06-17,Sales,travel,1349.57,training course
1394,2024-01-01,Operations,travel,2723.26,cloud overage
1395,2024-05-26,People,training,2012.16,client dinner
1396,2024-09-27,Marketing,software,3817.29,conference travel
1397,2024-01-13,Engineering,events,495.69,laptop
1398,2023-07-21,Sales,office,2249.34,team offsite
1399,2024-12-22,Operations,events,809.49,laptop
1400,2024-02-15,Product,events,1787.61,laptop
1401,2023-08-22,Operations,cloud,3657.62,team offsite
1402,2024-01-11,Engineering,office,2639.12,client dinner
1403,2024-01-07,Marketing,software,3790.47,conference travel
1404,2024-06-05,Operations,events,611.38,training course
1405,2024-06-26,Sales,travel,721.34,conference travel
1406,2023-12-22,Support,software,493.1,job board
1407,2024-11-07,Product,events,3510.02,laptop
1408,2024-10-24,Support,office,1125.7,laptop
1409,2024-08-13,Product,software,782.16,client dinner
1410,2023-07-13,Engineering,training,3332.62,cloud overage
1411,2024-03-28,Sales,recruiting,581.65,client dinner
1412,2023-12-27,Marketing,office,64.52,job board
1413,2024-07-06,People,software,315.34,team offsite
1414,2024-04-26,People,events,3317.73,client dinner
1415,2024-01-12,Finance,events,1252.69,cloud overage
1416,2024-11-21,Engineering,events,2685.35,client dinner
1417,2024-07-20,Operations,office,3491.22,training course
1418,2024-07-17,Support,travel,1029.46,laptop
1419,2023-08-31,Finance,events,1735.06,conference travel
1420,2024-12-26,Engineering,training,1269.37,team offsite
1421,2024-09-14,People,recruiting,175.09,laptop
1422,2023-08-08,Support,training,302.16,training course
1423,2024-03-30,People,software,2788.9,team offsite
1424,2024-06-05,Sales,office,705.69,conference travel
1425,2024-10-03,Product,recruiting,660.79,cloud overage
1426,2023-09-29,Engineering,training,3870.56,team offsite
1427,2024-12-22,People,cloud,3613.01,conference travel
1428,2024-08-31,Engineering,training,170.42,laptop
1429,2023-12-10,Support,events,2758.83,training course
1430,2024-06-12,Finance,office,297.75,job board
1431,2024-05-04,Sales,software,1197.03,laptop
1432,2024-11-29,Finance,training,2992.02,team offsite
1433,2024-12-12,Product,events,3448.82,client dinner
1434,2023-08-24,Sales,travel,2559.21,team offsite
1435,2023-11-01,People,office,1896.38,cloud overage
1436,2024-12-27,Marketing,software,3474.62,training course
1437,2023-07-17,Engineering,office,2226.54,laptop
1438,2024-05-08,Support,events,2342.41,laptop
1439,2023-08-28,Marketing,recruiting,2148.48,team offsite
1440,2024-06-03,Sales,travel,759.46,team offsite
1441,2024-05-20,Finance,software,94.16,cloud overage
1442,2023-07-29,Engineering,software,392.63,training course
1443,2024-11-07,Product,office,1341.99,cloud overage
1444,2023-09-15,Finance,travel,1136.65,conference travel
1445,2024-04-16,Operations,training,215.48,cloud overage
1446,2024-07-31,Finance,cloud,1469.11,cloud overage
1447,2024-03-25,Operations,cloud,640.39,cloud overage
1448,2024-02-26,Operations,office,1922.93,client dinner
1449,2023-11-09,Engineering,training,1324.76,job board
1450,2023-09-01,Support,cloud,298.63,cloud overage
1451,2023-12-03,Finance,recruiting,759.55,client dinner
1452,2024-08-31,Product,office,29.02,laptop
1453,2024-07-13,Support,office,415.57,cloud overage
1454,2024-11-12,People,events,1427.4,team offsite
1455,2024-10-19,Engineering,events,2105.2,client dinner
1456,2024-06-29,Operations,training,1447.61,laptop
1457,2023-08-07,Engineering,office,3252.27,training course
1458,2023-12-12,Support,software,52.29,job board
1459,2023-10-09,Engineering,office,525.27,team offsite
1460,2023-12-10,Product,office,2984.18,client dinner
1461,2024-06-28,Sales,recruiting,292.49,client dinner
1462,2024-03-09,Sales,events,3499.49,cloud overage
1463,2024-11-22,Sales,events,1731.91,job board
1464,2023-07-05,Finance,events,3211.93,training course
1465,2024-02-04,Marketing,cloud,3262.76,laptop
1466,2023-11-16,Marketing,office,181.26,training course
1467,2024-11-25,Marketing,cloud,2900.79,job board
1468,2024-07-25,Operations,office,1965.44,job board
1469,2024-10-19,Operations,office,1354.07,client dinner
1470,2024-10-05,Finance,recruiting,3918.32,laptop
1471,2023-11-10,Operations,travel,2353.92,cloud overage
1472,2024-06-03,Finance,recruiting,2878.13,job board
1473,2023-07-14,Finance,office,1531.67,training course
1474,2024-12-01,Sales,office,2224.78,team offsite
1475,2024-11-14,Finance,cloud,2625.83,job board
1476,2024-12-08,Engineering,office,2689.96,cloud overage
1477,2024-05-07,People,cloud,1290.63,job board
1478,2023-09-17,Operations,office,3227.91,client dinner
1479,2024-01-21,Support,cloud,1468.62,team offsite
1480,2023-07-07,Operations,office,426.49,job board
1481,2024-08-19,People,recruiting,3741.72,job board
1482,2024-03-05,Sales,software,2310.83,laptop
1483,2023-12-24,Product,recruiting,515.67,conference travel
1484,2023-10-04,Sales,travel,3740.26,laptop
1485,2024-09-03,Marketing,recruiting,1894.26,training course
1486,2024-06-19,Engineering,training,3637.6,laptop
1487,2024-10-25,Marketing,recruiting,2283.39,laptop
1488,2024-03-05,People,software,1071.88,team offsite
1489,2024-06-12,Product,software,2703.63,laptop
1490,2024-01-20,Finance,software,2628.46,team offsite
1491,2024-07-22,Sales,training,3718.55,conference travel
1492,2024-04-11,Support,travel,1990.87,conference travel
1493,2024-12-24,Sales,office,1573.77,cloud overage
1494,2023-11-07,Sales,travel,2921.44,team offsite
1495,2024-10-07,Operations,recruiting,3674.06,laptop
1496,2024-01-06,Engineering,events,110.39,cloud overage
1497,2024-05-29,Support,events,814.45,training course
1498,2024-10-02,Operations,training,926.78,training course
1499,2023-08-25,Sales,recruiting,38.3,cloud overage
1500,2024-12-16,Finance,office,1218.92,training course
1501,2024-08-14,Sales,recruiting,3912.12,laptop
1502,2024-10-18,Operations,office,2183.11,training course
1503,2024-02-07,Sales,cloud,1954.52,client dinner
1504,2024-08-29,People,software,1131.61,conference travel
1505,2023-11-02,Support,cloud,2893.84,team offsite
1506,2024-05-19,Support,training,2834.57,training course
1507,2023-08-24,Sales,recruiting,741.57,conference travel
1508,2024-11-29,People,software,982.08,laptop
1509,2023-11-24,Marketing,training,2668.64,team offsite
1510,2024-10-01,Engineering,office,3719.96,job board
1511,2024-02-26,Support,cloud,3276.91,conference travel
1512,2023-09-01,Finance,office,3154.27,laptop
1513,2024-07-30,Sales,travel,391.59,conference travel
1514,2024-04-21,Finance,recruiting,2411.65,client dinner
1515,2024-09-21,Engineering,software,2408.76,cloud overage
1516,2024-12-02,Operations,cloud,3906.78,job board
1517,2024-10-26,Support,software,2310.93,job board
1518,2023-07-09,Support,training,2450.17,client dinner
1519,2024-03-21,Marketing,recruiting,3182.56,cloud overage
1520,2024-10-06,Support,recruiting,1854.18,training course
1521,2024-11-10,Marketing,events,383.79,client dinner
1522,2024-08-21,Finance,training,3103.97,conference travel
1523,2023-10-20,Finance,recruiting,2400.27,training course
1524,2024-02-02,Product,office,3913.94,conference travel
1525,2024-08-21,Engineering,software,3398.0,client dinner
1526,2023-11-16,Support,travel,3164.38,conference travel
1527,2024-05-30,People,training,1248.56,laptop
1528,2024-03-15,Marketing,cloud,3813.18,job board
1529,2024-05-24,Product,cloud,3962.69,client dinner
1530,2023-12-15,Product,recruiting,3929.54,conference travel
1531,2024-09-17,Marketing,travel,1370.22,client dinner
1532,2023-11-13,Operations,cloud,1780.46,client dinner
1533,2023-07-09,Product,events,2018.09,laptop
1534,2024-01-11,Support,software,3074.5,laptop
1535,2023-10-22,People,office,524.13,conference travel
1536,2023-11-08,Support,cloud,2978.06,laptop
1537,2024-11-13,Engineering,software,3364.91,client dinner
1538,2024-08-14,Sales,recruiting,3770.08,conference travel
1539,2023-11-27,Finance,travel,3111.07,client dinner
1540,2024-03-01,Engineering,training,3921.36,team offsite
1541,2024-11-13,Operations,software,1054.76,laptop
1542,2024-11-28,Engineering,events,2458.17,training course
1543,2024-11-14,Marketing,office,807.03,training course
1544,2024-06-30,Finance,travel,3421.68,cloud overage
1545,2024-01-15,Engineering,training,1245.06,job board
1546,2024-02-18,Operations,events,3101.93,training course
1547,2024-12-03,Engineering,travel,2710.68,cloud overage
1548,2024-04-05,Operations,events,2265.9,conference travel
1549,2023-12-05,Marketing,travel,1115.09,team offsite
1550,2024-03-29,Sales,events,3979.81,conference travel
1551,2024-09-25,Product,software,1823.92,client dinner
1552,2024-03-01,Engineering,training,2257.2,conference travel
1553,2024-08-05,People,cloud,760.06,client dinner
1554,2023-07-04,Engineering,cloud,1667.13,laptop
1555,2024-12-31,Engineering,travel,866.26,training course
1556,2024-07-02,Product,cloud,3785.13,team offsite
1557,2024-11-15,Marketing,training,1120.61,laptop
1558,2023-11-12,Sales,travel,363.86,conference travel
1559,2024-03-02,Operations,travel,1642.14,laptop
1560,2024-07-18,Sales,recruiting,3591.61,job board
1561,2024-09-04,People,cloud,3103.41,client dinner
1562,2024-02-01,Support,training,3320.66,training course
1563,2024-11-10,People,office,1576.9,job board
1564,2024-02-17,Product,training,2588.99,training course
1565,2024-03-14,Finance,events,3919.92,team offsite
1566,2024-01-04,Operations,cloud,3852.55,cloud overage
1567,2024-08-19,Marketing,office,1753.51,training course
1568,2023-09-28,Support,cloud,3295.6,conference travel
1569,2024-09-28,Operations,recruiting,179.27,cloud overage
1570,2024-12-26,Engineering,office,2624.54,training course
1571,2024-06-18,People,travel,3445.1,client dinner
1572,2024-01-21,Finance,travel,3863.45,client dinner
1573,2024-08-26,Sales,travel,629.78,cloud overage
1574,2023-11-09,People,cloud,1771.53,laptop
1575,2024-05-03,People,travel,1766.14,laptop
1576,2024-10-14,Engineering,cloud,1370.36,client dinner
1577,2024-04-02,People,cloud,400.98,team offsite
1578,2024-05-18,Product,travel,1280.66,cloud overage
1579,2024-10-14,People,office,3041.56,team offsite
1580,2023-10-27,Support,recruiting,3328.02,team offsite
1581,2023-08-10,Finance,cloud,408.77,client dinner
1582,2024-04-03,Operations,software,1698.68,job board
1583,2023-12-04,Product,travel,3854.43,training course
1584,2023-09-28,Engineering,training,3145.92,cloud overage
1585,2024-09-29,People,office,3305.67,training course
1586,2024-01-08,Support,recruiting,1896.91,job board
1587,2024-10-01,Engineering,cloud,54.57,job board
1588,2024-10-13,Finance,events,1717.76,job board
1589,2024-12-26,Sales,office,2934.86,client dinner
1590,2024-03-22,Sales,recruiting,1026.9,laptop
1591,2024-07-27,Product,recruiting,1799.36,laptop
1592,2024-10-15,Operations,cloud,1614.05,training course
1593,2023-08-20,Finance,cloud,3926.69,team offsite
1594,2024-10-04,Operations,events,2204.32,cloud overage
1595,2024-06-10,Marketing,software,44.58,cloud overage
1596,2024-02-24,Support,cloud,1662.86,job board
1597,2023-11-26,Sales,travel,1869.84,team offsite
1598,2024-04-16,Finance,events,1556.09,client dinner
1599,2024-10-05,Operations,recruiting,341.61,job board
1600,2024-10-16,People,recruiting,1802.33,client dinner
1601,2023-10-05,Sales,training,589.8,training course
1602,2024-04-28,People,recruiting,530.99,client dinner
1603,2024-10-27,Support,software,623.57,training course
1604,2023-07-09,Finance,office,3986.84,cloud overage
1605,2024-02-11,Engineering,training,1204.01,conference travel
1606,2024-08-07,Finance,cloud,250.36,conference travel
1607,2024-12-17,Engineering,cloud,2951.15,conference travel
1608,2024-10-27,Sales,recruiting,2471.22,job board
1609,2024-09-17,People,software,1594.55,client dinner
1610,2023-07-30,Finance,software,3447.02,job board
1611,2024-06-19,Finance,software,139.93,laptop
1612,2024-01-30,Marketing,cloud,574.89,conference travel
1613,2023-11-20,Support,travel,3996.62,training course
1614,2024-03-28,Operations,recruiting,1272.98,laptop
1615,2024-07-13,Finance,training,2650.67,job board
1616,2024-01-27,Operations,travel,3165.56,conference travel
1617,2024-03-02,Finance,recruiting,1364.87,training course
1618,2023-12-31,Product,cloud,815.79,cloud overage
1619,2024-03-12,Product,software,3975.55,cloud overage
1620,2023-07-22,Marketing,office,60.13,cloud overage
1621,2023-11-27,People,travel,625.66,conference travel
1622,2024-08-26,Support,office,3952.27,conference travel
1623,2024-02-02,Marketing,travel,3038.54,team offsite
1624,2024-12-09,People,office,3406.94,team offsite
1625,2024-03-09,Operations,software,600.45,client dinner
1626,2023-12-05,Operations,events,3408.97,client dinner
1627,2024-06-08,Sales,recruiting,2149.35,team offsite
1628,2023-09-02,Finance,travel,1733.45,laptop
1629,2023-09-12,Engineering,training,1568.35,job board
1630,2024-11-10,Operations,software,1928.77,job board
1631,2024-06-08,Finance,office,2309.9,cloud overage
1632,2024-10-08,Sales,travel,1223.57,training course
1633,2023-07-28,Marketing,travel,2078.55,job board
1634,2024-03-28,Marketing,recruiting,2962.86,conference travel
1635,2024-03-12,Marketing,software,1011.38,team offsite
1636,2024-08-06,Operations,training,3520.46,team offsite
1637,2024-12-05,Engineering,software,247.16,cloud overage
1638,2023-12-26,Operations,events,2607.94,laptop
1639,2024-04-29,Finance,training,2471.9,cloud overage
1640,2023-12-02,Product,office,2619.66,team offsite
1641,2024-08-27,People,software,2652.72,conference travel
1642,2024-09-29,Finance,cloud,3918.12,client dinner
1643,2024-08-11,People,cloud,3568.13,job board
1644,2023-11-23,Engineering,training,2481.4,laptop
1645,2023-09-09,Marketing,recruiting,2193.69,job board
1646,2023-11-06,Finance,cloud,3430.05,team offsite
1647,2023-10-08,People,office,309.22,team offsite
1648,2023-11-19,Sales,office,604.69,training course
1649,2024-06-22,Support,office,3620.59,cloud overage
1650,2024-12-22,Marketing,training,1830.72,team offsite
1651,2024-03-30,People,recruiting,1416.07,training course
1652,2024-04-05,Engineering,recruiting,273.23,training course
1653,2024-09-13,People,office,2261.0,conference travel
1654,2024-11-16,Finance,events,1898.46,cloud overage
1655,2023-08-14,Support,training,522.67,conference travel
1656,2023-11-20,People,cloud,1232.58,team offsite
1657,2024-06-05,Support,software,2989.56,client dinner
1658,2024-10-24,Sales,recruiting,1212.51,laptop
1659,2023-10-11,Sales,travel,281.58,cloud overage
1660,2024-08-22,Operations,cloud,3722.97,team offsite
1661,2024-03-16,Operations,training,586.24,conference travel
